data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2023,53009019,,51
2023,50865607,,51
2023,50865620,,51
2023,50865666,,51
2023,50865667,,51
2023,50865614,,51
2023,50865618,,51
2023,50865621,,51
2023,50865629,,51
2023,50865633,,51
2023,50865647,,51
2023,50865648,,51
2023,50865631,,51
2023,50865644,,51
2023,51750162,,51
2023,51750179,,51
2023,51750191,,51
2023,51750196,,51
2023,51750192,,51
2023,51750219,,51
2023,51750229,,51
2023,51750237,,51
2023,52164678,,51
2023,51750195,,51
2023,51750220,,51
2023,54833820,,51
2023,52164718,,1
2023,52164719,,1
2023,52164685,,51
2023,52164699,,51
2023,52164711,,51
2023,52164716,,51
2023,52164732,,51
2023,52164742,,51
2023,52164692,,51
2023,52164693,,51
2023,53522826,,51
2023,53522827,,51
2023,53522828,,51
2023,52164734,,51
2023,52164739,,51
2023,52164749,,51
2023,53007775,,3
2023,53007776,,51
2023,53007751,,51
2023,53007754,,51
2023,53007757,,51
2023,52164683,,51
2023,53007759,,51
2023,53007765,,51
2023,55502345,,51
2023,53007774,,51
2023,53007777,,52
2023,53007756,,51
2023,53007788,,51
2023,53007778,,51
2023,53007802,,51
2023,53007806,,51
2023,53007809,,51
2023,53007811,,51
2023,53007822,,51
2023,53522849,,51
2023,53522872,,51
2023,54833858,,51
2023,53522834,,51
2023,53939249,,51
2023,53522839,,51
2023,53522847,,51
2023,53522851,,51
2023,53522867,,51
2023,53522861,,51
2023,53522869,,51
2023,53939251,,51
2023,53522837,,51
2023,53522848,,51
2023,53939312,,51
2023,53939255,,52
2023,53939258,,1
2023,53939259,,51
2023,53939267,,51
2023,53939310,,51
2023,53939314,,51
2023,53939316,,51
2023,53939277,,51
2023,53939283,,51
2023,55502317,,51
2023,53939271,,3
2023,53939272,,51
2023,53939273,,51
2023,53939340,,51
2023,53939288,,51
2023,53939318,,53
2023,53939323,,51
2023,53939396,,51
2023,53939398,,51
2023,54833892,,51
2023,55991219,,51
2023,54833872,,51
2023,54833874,,51
2023,54833895,,51
2023,54833854,,51
2023,54833879,,51
2023,55502348,,51
2023,55502366,,51
2023,55502318,,51
2023,56646449,,51
2023,55502340,,5
2023,55991247,,51
2023,55991262,,3
2023,55991281,,51
2023,55991292,,51
2023,55991293,,51
2023,55991201,,51
2023,55991208,,51
2023,55991263,,3
2023,56646457,,51
2023,56646458,,51
2023,56646459,,51
2023,55991285,,51
2023,55991297,,51
2023,55991298,,51
2023,55991235,,51
2023,55991294,,51
2023,55991335,,3
2023,56646474,,51
2023,56646425,,51
2023,56646451,,51
2023,56646441,,51
2023,56646500,,51
2023,56646427,,51
2023,56646511,,51
2023,56646516,,51
2023,57149460,,51
2023,57149464,,51
2023,52165432,,1
2023,52165437,,51
2023,51389989,,51
2023,52646048,,51
2023,51751188,,3
2023,52646055,,51
2023,52165507,,51
2023,52646062,,51
2023,52646063,,51
2023,52165527,,51
2023,52165446,,51
2023,52165449,,51
2023,53522972,,51
2023,53939941,,51
2023,53522978,,51
2023,54834212,,51
2023,56646756,,51
2023,53939891,,51
2023,53939914,,51
2023,54834231,,51
2023,53939939,,51
2023,53939942,,51
2023,54834242,,51
2023,54834176,,51
2023,55502871,,51
2023,55502872,,51
2023,55991648,,51
2023,55991575,,51
2023,55991584,,51
2023,50388720,,51
2023,50864197,,51
2023,53005078,,51
2023,53005091,,51
2023,53005085,,51
2023,53005098,,51
2023,53005082,,51
2023,53005087,,51
2023,53005093,,51
2023,53005094,,51
2023,56645298,,51
2023,54833017,,51
2023,52644214,,51
2023,54833076,,51
2023,54833077,,51
2023,52644325,,51
2023,52644225,,51
2023,52644238,,51
2023,50389615,,51
2023,52644262,,51
2023,52644264,,51
2023,52644344,,51
2023,52644345,,51
2023,50389683,,51
2023,50389697,,51
2023,52644369,,51
2023,52644442,,51
2023,52644326,,51
2023,52644328,,51
2023,52644329,,51
2023,52644276,,51
2023,52644269,,51
2023,52644321,,51
2023,52644289,,51
2023,52644351,,51
2023,52644352,,51
2023,54832973,,51
2023,52644354,,51
2023,52644361,,51
2023,52644379,,51
2023,52644300,,51
2023,52644380,,51
2023,52644395,,51
2023,55990844,,51
2023,52644392,,51
2023,52644362,,51
2023,52644387,,51
2023,53006548,,51
2023,53006549,,51
2023,52644428,,51
2023,52644429,,51
2023,52644378,,51
2023,53006387,,51
2023,52644396,,51
2023,52644407,,51
2023,53006431,,51
2023,52644498,,51
2023,52644427,,51
2023,52644463,,51
2023,50864990,,51
2023,52644456,,51
2023,52644510,,51
2023,52644511,,51
2023,52644617,,51
2023,54833024,,51
2023,52644486,,51
2023,52644461,,51
2023,52644501,,51
2023,52644502,,51
2023,52644553,,51
2023,52644438,,51
2023,55990933,,51
2023,52644532,,51
2023,54833066,,51
2023,55502585,,51
2023,55502586,,51
2023,54833090,,51
2023,54833033,,51
2023,52644522,,51
2023,52644558,,51
2023,55990894,,51
2023,52644679,,51
2023,53006459,,51
2023,53006512,,51
2023,52644830,,51
2023,51388539,,51
2023,52644604,,51
2023,51388534,,51
2023,52644567,,51
2023,54832991,,51
2023,52644686,,51
2023,52644687,,51
2023,54833027,,51
2023,52644588,,51
2023,52644636,,3
2023,53006435,,51
2023,52644635,,51
2023,52644713,,51
2023,52644766,,51
2023,54833102,,51
2023,54833023,,51
2023,54833063,,51
2023,53006520,,51
2023,52644772,,51
2023,51388551,,51
2023,53006586,,51
2023,52644716,,51
2023,52644717,,51
2023,52644758,,51
2023,52644705,,52
2023,53006440,,51
2023,54833086,,51
2023,54833087,,51
2023,54833025,,51
2023,53006527,,51
2023,53006528,,51
2023,55990849,,51
2023,55990850,,51
2023,54833166,,51
2023,53006502,,51
2023,52644680,,51
2023,52644694,,51
2023,52644696,,51
2023,52644654,,52
2023,52644669,,51
2023,54833230,,51
2023,54833231,,51
2023,53006452,,51
2023,52644692,,51
2023,52644697,,51
2023,52644815,,51
2023,55990868,,51
2023,52644741,,51
2023,52644777,,51
2023,55990864,,51
2023,55990865,,51
2023,54833133,,51
2023,53006617,,51
2023,52644778,,51
2023,52644900,,3
2023,52644802,,51
2023,54833188,,51
2023,52644881,,51
2023,54833083,,51
2023,54833122,,51
2023,52163889,,51
2023,52163898,,51
2023,52163908,,52
2023,53006693,,51
2023,52163909,,51
2023,52163883,,51
2023,54833177,,51
2023,54833051,,51
2023,52163911,,51
2023,54833107,,51
2023,52644806,,51
2023,52644871,,51
2023,52644916,,51
2023,54833137,,51
2023,54833070,,51
2023,52644812,,51
2023,52644809,,51
2023,52163948,,51
2023,54833072,,51
2023,54833114,,51
2023,52644904,,51
2023,54833170,,51
2023,54833237,,51
2023,52644885,,51
2023,52644886,,51
2023,52644986,,51
2023,54833171,,51
2023,54833071,,51
2023,53006470,,51
2023,54833127,,3
2023,55990920,,51
2023,55990854,,51
2023,53006505,,51
2023,54833132,,51
2023,54833196,,51
2023,52644947,,51
2023,52645026,,51
2023,52644922,,51
2023,54833103,,51
2023,54833173,,51
2023,55990851,,51
2023,52644902,,51
2023,53006564,,51
2023,54833125,,51
2023,54833205,,51
2023,54833206,,51
2023,53006518,,51
2023,54833249,,51
2023,53006535,,51
2023,53006553,,51
2023,54833141,,51
2023,53006634,,3
2023,54833145,,51
2023,53006591,,51
2023,54833180,,51
2023,54833222,,51
2023,55990946,,51
2023,53006605,,51
2023,54833269,,51
2023,54833229,,51
2023,54833135,,52
2023,54833218,,51
2023,54833219,,51
2023,55990873,,51
2023,55990874,,51
2023,54833272,,51
2023,55990965,,51
2023,53006698,,51
2023,54833351,,51
2023,55990867,,51
2023,54833146,,51
2023,54833203,,51
2023,54833216,,51
2023,53006702,,51
2023,54833232,,51
2023,54833164,,51
2023,54833234,,51
2023,53006729,,51
2023,54833280,,51
2023,55990893,,51
2023,54833202,,51
2023,54833263,,51
2023,54833297,,51
2023,54833267,,51
2023,54833197,,51
2023,54833198,,51
2023,55990919,,51
2023,54833291,,51
2023,54833208,,51
2023,55990938,,51
2023,54833273,,51
2023,54833235,,51
2023,54833308,,51
2023,54833290,,51
2023,54833221,,51
2023,54833240,,51
2023,55990896,,51
2023,54833321,,51
2023,55990905,,51
2023,54833247,,51
2023,54833319,,51
2023,54833320,,51
2023,55502589,,51
2023,54833248,,51
2023,54833256,,51
2023,54833299,,51
2023,54833363,,51
2023,54833403,,51
2023,54833533,,51
2023,54833284,,51
2023,54833296,,51
2023,55502618,,51
2023,54833339,,51
2023,55990915,,51
2023,55502626,,51
2023,54833317,,3
2023,55502592,,51
2023,54833331,,51
2023,55502599,,1
2023,54833370,,51
2023,55990935,,51
2023,55990936,,51
2023,54833347,,51
2023,54833373,,51
2023,54833374,,51
2023,54833343,,51
2023,54833356,,51
2023,55990963,,51
2023,55991003,,51
2023,54833362,,51
2023,54833371,,51
2023,54833393,,51
2023,54833372,,51
2023,54833383,,51
2023,54833404,,51
2023,54833427,,52
2023,55502630,,51
2023,54833433,,51
2023,54833503,,51
2023,54833434,,51
2023,54833447,,51
2023,54833465,,51
2023,54833474,,51
2023,54833410,,51
2023,55990966,,51
2023,54833468,,51
2023,55990991,,51
2023,54833412,,51
2023,54833421,,51
2023,54833451,,51
2023,54833452,,51
2023,55502629,,51
2023,54833480,,51
2023,54833544,,51
2023,54833548,,51
2023,54833443,,51
2023,54833444,,51
2023,54833455,,51
2023,55991021,,51
2023,54833453,,51
2023,54833472,,51
2023,55991035,,51
2023,55991036,,51
2023,55991037,,51
2023,54833508,,51
2023,54833518,,51
2023,55990951,,51
2023,55990952,,51
2023,55990953,,51
2023,54833516,,51
2023,54833549,,51
2023,55990943,,51
2023,54833507,,51
2023,54833520,,51
2023,54833534,,51
2023,54833562,,51
2023,54833603,,51
2023,54833626,,51
2023,54833541,,51
2023,54833592,,51
2023,54833542,,51
2023,54833587,,51
2023,54833671,,51
2023,54833581,,51
2023,55991019,,51
2023,55990995,,51
2023,55990996,,51
2023,54833638,,51
2023,54833598,,51
2023,54833599,,51
2023,55991022,,51
2023,54833666,,51
2023,55502605,,51
2023,55990972,,51
2023,55502667,,51
2023,55502621,,51
2023,54833625,,51
2023,55990955,,51
2023,55990981,,51
2023,54833593,,51
2023,55502661,,51
2023,55502623,,51
2023,55502624,,51
2023,55502625,,51
2023,55991007,,51
2023,55991030,,51
2023,55502631,,51
2023,55502632,,51
2023,55991006,,51
2023,55502689,,51
2023,55991042,,51
2023,55990958,,51
2023,55502642,,51
2023,55502654,,51
2023,55990986,,51
2023,55502659,,51
2023,55502671,,51
2023,55990962,,51
2023,55502690,,51
2023,55991008,,51
2023,55991038,,51
2023,55502669,,51
2023,55991070,,51
2023,55990978,,51
2023,55502682,,51
2023,55502683,,51
2023,55502732,,51
2023,55990997,,51
2023,55991026,,51
2023,55502678,,51
2023,55991040,,51
2023,55502695,,51
2023,55502686,,51
2023,55502693,,51
2023,55502697,,51
2023,55502699,,51
2023,55990984,,51
2023,55991001,,51
2023,55991025,,51
2023,55991051,,51
2023,55991031,,51
2023,55991053,,51
2023,55990989,,51
2023,55991050,,51
2023,55991041,,51
2023,55991063,,51
2023,55991117,,51
2023,55991047,,3
2023,55991064,,51
2023,55991076,,51
2023,55991077,,51
2023,55991091,,51
2023,55991132,,51
2023,55991139,,51
2023,55991140,,51
2023,55991096,,51
2023,55991116,,51
2023,55991130,,51
2023,55991145,,51
2023,55991109,,51
2023,55991128,,51
2023,55991136,,51
2023,55991154,,51
2023,55991164,,51
2023,55991075,,51
2023,55991129,,51
2023,55991080,,51
2023,55991107,,51
2023,55991120,,51
2023,55991090,,51
2023,55991114,,51
2023,55991148,,51
2023,55991179,,51
2023,55991178,,51
2023,55991189,,51
2023,55991197,,51
2023,55991085,,51
2023,55991093,,51
2023,55991094,,51
2023,55991112,,51
2023,55991121,,51
2023,55991087,,51
2023,55991088,,51
2023,55991106,,51
2023,55991119,,51
2023,55991122,,51
2023,57143743,,51
2023,54826507,,51
2023,54826573,,3
2023,54826528,,51
2023,54826502,,51
2023,54826503,,51
2023,55984410,,51
2023,55984411,,51
2023,54826527,,52
2023,54826547,,51
2023,55984419,,51
2023,55984436,,51
2023,55984437,,51
2023,55984438,,51
2023,55984439,,51
2023,51382551,,51
2023,50859090,,51
2023,50858918,,51
2023,52641324,,51
2023,52641217,,51
2023,53515541,,51
2023,53515546,,51
2023,53934575,,51
2023,53515521,,51
2023,53515537,,51
2023,53515531,,51
2023,54826405,,51
2023,54826407,,51
2023,51380685,,51
2023,51380686,,51
2023,51380689,,51
2023,51380692,,51
2023,51380694,,51
2023,52158073,,51
2023,52639649,,51
2023,53932278,,51
2023,53932280,,51
2023,53932281,,51
2023,53932288,,51
2023,53932293,,51
2023,53932286,,51
2023,53932359,,51
2023,53932370,,51
2023,53932294,,51
2023,53932295,,51
2023,53932296,,51
2023,53932298,,51
2023,53932299,,51
2023,53932308,,51
2023,54824898,,51
2023,54824908,,51
2023,54824904,,51
2023,54824900,,51
2023,54824897,,51
2023,54824899,,51
2023,54824905,,51
2023,54824915,,51
2023,54824901,,51
2023,55494908,,51
2023,55494910,,51
2023,55494911,,51
2023,55494914,,51
2023,55494918,,51
2023,55983217,,51
2023,54833609,,51
2023,54833627,,51
2023,54833547,,51
2023,55502067,,51
2023,55502004,,51
2023,55502013,,51
2023,55502086,,51
2023,55502006,,51
2023,55502007,,51
2023,55502015,,51
2023,55502027,,51
2023,55991033,,51
2023,55991048,,51
2023,55991060,,51
2023,55991066,,51
2023,55991073,,51
2023,55991103,,51
2023,55991092,,51
2023,55991110,,51
2023,55991133,,51
2023,55991134,,51
2023,55991078,,51
2023,55991079,,51
2023,50390171,,51
2023,50390208,,51
2023,50390172,,51
2023,50390206,,51
2023,50390173,,51
2023,50390203,,51
2023,50390212,,51
2023,50390221,,51
2023,50390230,,51
2023,50390238,,51
2023,50390261,,51
2023,50390199,,51
2023,50390213,,51
2023,50390284,,51
2023,50390298,,51
2023,50390210,,51
2023,50865754,,51
2023,50865533,,51
2023,50865534,,51
2023,50865531,,51
2023,50865544,,51
2023,50865585,,51
2023,50865558,,51
2023,50865571,,51
2023,50865572,,51
2023,50865587,,51
2023,50865598,,51
2023,50865603,,51
2023,52645161,,51
2023,50865657,,51
2023,50865627,,51
2023,51389385,,51
2023,51389319,,51
2023,51389335,,51
2023,51389341,,51
2023,51389342,,51
2023,51389364,,51
2023,51750215,,51
2023,51389325,,51
2023,51389326,,51
2023,51389333,,51
2023,51389369,,51
2023,51389370,,51
2023,51750095,,51
2023,51389372,,51
2023,51389381,,51
2023,51750106,,51
2023,51750115,,51
2023,51750116,,51
2023,51750124,,51
2023,51750118,,51
2023,51750119,,51
2023,51750129,,51
2023,52164593,,51
2023,51750176,,51
2023,51750186,,3
2023,51750121,,51
2023,51750130,,51
2023,51750131,,51
2023,51750138,,51
2023,51750139,,51
2023,51750140,,51
2023,51750141,,51
2023,51750143,,51
2023,52645118,,51
2023,51750169,,51
2023,51750170,,51
2023,51750175,,51
2023,51750181,,51
2023,51750182,,51
2023,51750153,,51
2023,51750160,,51
2023,51750178,,51
2023,51750158,,51
2023,51750167,,51
2023,51750168,,51
2023,52164610,,51
2023,52164619,,51
2023,52164745,,51
2023,52164752,,51
2023,52164759,,51
2023,52164557,,51
2023,52164591,,51
2023,52164600,,51
2023,52164606,,51
2023,52164607,,51
2023,52164615,,51
2023,52164618,,51
2023,52164627,,51
2023,52164571,,51
2023,52164625,,51
2023,52164555,,51
2023,52164603,,51
2023,52164616,,51
2023,52164624,,51
2023,52164570,,51
2023,52164579,,51
2023,52164590,,51
2023,52164604,,51
2023,52164626,,51
2023,52164636,,51
2023,52645122,,51
2023,52645128,,51
2023,52645055,,51
2023,52645061,,51
2023,52645062,,51
2023,52164602,,51
2023,52645064,,51
2023,52645110,,51
2023,52645111,,51
2023,52645117,,51
2023,52645090,,51
2023,52645097,,51
2023,52645098,,51
2023,52645116,,51
2023,52645129,,51
2023,52645096,,51
2023,52645103,,51
2023,52645124,,51
2023,53007810,,51
2023,53007815,,51
2023,53007864,,51
2023,53007781,,51
2023,53007803,,51
2023,53007804,,51
2023,53007805,,51
2023,53007808,,51
2023,53007812,,51
2023,53007828,,51
2023,53007887,,51
2023,53007897,,51
2023,53007902,,51
2023,53007800,,51
2023,53007820,,51
2023,53007839,,51
2023,53522742,,51
2023,53522750,,51
2023,53007835,,51
2023,53522726,,51
2023,53522727,,51
2023,53522749,,51
2023,53522717,,51
2023,53522732,,51
2023,53522699,,51
2023,53522700,,51
2023,53522713,,51
2023,53522722,,51
2023,53522735,,51
2023,53522768,,51
2023,53522733,,51
2023,53522758,,51
2023,53522763,,51
2023,53522772,,51
2023,53522773,,51
2023,53522712,,51
2023,53939205,,51
2023,53939191,,51
2023,53939195,,51
2023,53939196,,51
2023,53522753,,51
2023,53939203,,51
2023,53939208,,51
2023,53939231,,51
2023,53939232,,51
2023,53939234,,51
2023,53939241,,51
2023,53939209,,51
2023,53939210,,51
2023,53939218,,51
2023,53939247,,51
2023,53939248,,51
2023,53939211,,51
2023,53939213,,51
2023,53939214,,51
2023,54833778,,51
2023,54833783,,51
2023,54833787,,51
2023,54833735,,51
2023,54833755,,51
2023,54833762,,51
2023,54833763,,51
2023,54833790,,51
2023,54833730,,51
2023,54833751,,51
2023,54833747,,51
2023,54833788,,51
2023,54833769,,51
2023,54833784,,51
2023,54833799,,51
2023,54833798,,51
2023,54833804,,51
2023,54833817,,51
2023,54833827,,51
2023,55502214,,51
2023,55502229,,51
2023,55502230,,51
2023,55502253,,51
2023,55502242,,51
2023,55502283,,51
2023,55502284,,51
2023,57149512,,51
2023,55502271,,51
2023,55991150,,51
2023,55991151,,51
2023,55991153,,51
2023,55991161,,51
2023,55991187,,51
2023,55991192,,51
2023,55991248,,51
2023,55991253,,51
2023,55991264,,51
2023,57149532,,51
2023,55991205,,51
2023,55991239,,51
2023,55991234,,51
2023,55991194,,51
2023,57149477,,51
2023,50865977,,51
2023,50865978,,51
2023,50865979,,51
2023,50865986,,52
2023,50865987,,52
2023,51390097,,51
2023,51390098,,51
2023,51390103,,51
2023,56646776,,52
2023,52165307,,3
2023,52165310,,51
2023,52165322,,51
2023,52165328,,51
2023,53009026,,51
2023,53009027,,51
2023,55502862,,51
2023,55502857,,51
2023,51387841,,51
2023,51387782,,51
2023,51387791,,51
2023,51387827,,51
2023,51387844,,51
2023,51387845,,51
2023,51387818,,51
2023,52163329,,51
2023,52643313,,51
2023,52643326,,51
2023,53004921,,51
2023,53004928,,51
2023,53938237,,51
2023,53004937,,51
2023,56640544,,51
2023,51382295,,51
2023,50383070,,51
2023,50859189,,51
2023,50859190,,51
2023,50383095,,51
2023,50859200,,51
2023,51745940,,51
2023,51746019,,51
2023,52158888,,51
2023,52158889,,51
2023,51382368,,51
2023,51382414,,51
2023,50859218,,51
2023,51746036,,51
2023,52641322,,51
2023,52641323,,51
2023,50859210,,51
2023,50859232,,51
2023,52158922,,3
2023,52158870,,51
2023,52158871,,51
2023,50859228,,51
2023,51382267,,51
2023,50859238,,51
2023,51382479,,51
2023,52158842,,51
2023,56640550,,51
2023,51745967,,3
2023,52641283,,51
2023,51382638,,51
2023,51382639,,51
2023,53001552,,51
2023,53515559,,51
2023,53515560,,51
2023,50859333,,51
2023,51382900,,51
2023,50859354,,51
2023,50859264,,51
2023,50859276,,51
2023,55496738,,51
2023,51746060,,51
2023,51746061,,51
2023,50383081,,51
2023,55984772,,51
2023,55984773,,51
2023,55984774,,51
2023,51382627,,51
2023,51746049,,51
2023,51746054,,51
2023,51382360,,51
2023,51746078,,51
2023,52641281,,51
2023,52158875,,51
2023,52158876,,51
2023,51382388,,51
2023,50383092,,51
2023,52158920,,3
2023,51745998,,51
2023,51746051,,52
2023,51382349,,51
2023,53515472,,51
2023,52158918,,51
2023,52158919,,51
2023,51746014,,51
2023,51382444,,51
2023,55496792,,51
2023,51746021,,51
2023,51746022,,51
2023,51382357,,52
2023,51382363,,52
2023,55496799,,51
2023,55496800,,51
2023,51746085,,51
2023,51382428,,51
2023,52158988,,51
2023,52158913,,51
2023,52641294,,51
2023,51382466,,51
2023,52158868,,51
2023,51746140,,51
2023,51746102,,3
2023,51746064,,52
2023,53001531,,51
2023,51382539,,51
2023,51382443,,51
2023,51382525,,51
2023,51382471,,51
2023,51382472,,51
2023,51382493,,51
2023,52158893,,3
2023,51382531,,51
2023,53515483,,51
2023,50383071,,51
2023,51746053,,51
2023,50859542,,51
2023,53001671,,51
2023,53001672,,51
2023,52158886,,51
2023,52158944,,51
2023,51382529,,51
2023,51746106,,3
2023,52158883,,51
2023,52641335,,51
2023,51382581,,51
2023,51746100,,51
2023,51746077,,51
2023,51382572,,51
2023,52641537,,51
2023,50859433,,51
2023,52641620,,51
2023,51746111,,51
2023,51746108,,51
2023,51746176,,51
2023,51746073,,51
2023,50859299,,51
2023,51746143,,3
2023,53001758,,51
2023,53515552,,51
2023,51746222,,3
2023,53001820,,51
2023,51382553,,51
2023,51382563,,51
2023,51746133,,51
2023,51382594,,51
2023,51746135,,51
2023,51382605,,51
2023,51382692,,51
2023,51382693,,51
2023,52641846,,51
2023,54826987,,51
2023,54826988,,51
2023,51382571,,51
2023,51382610,,51
2023,52158987,,51
2023,52158891,,51
2023,51746167,,51
2023,52641383,,3
2023,52641383,,7
2023,51746154,,51
2023,51746141,,51
2023,51746142,,51
2023,51746157,,51
2023,51746169,,51
2023,51746124,,51
2023,52158882,,51
2023,51746120,,51
2023,51746132,,51
2023,51746146,,51
2023,51746119,,3
2023,50383104,,51
2023,51746139,,51
2023,51746149,,51
2023,52158961,,3
2023,51746168,,51
2023,52159061,,52
2023,52159062,,51
2023,53001578,,51
2023,53001579,,51
2023,53001652,,51
2023,51746249,,51
2023,52158894,,51
2023,51746191,,51
2023,52641347,,51
2023,52158879,,51
2023,51746160,,51
2023,51382771,,51
2023,51746175,,51
2023,52158909,,51
2023,57143805,,51
2023,53001583,,51
2023,51746189,,51
2023,52158975,,51
2023,52159069,,52
2023,52159070,,51
2023,57143744,,51
2023,52158887,,51
2023,50383139,,3
2023,50383140,,51
2023,52158965,,3
2023,52158965,,5
2023,52159017,,51
2023,52158895,,51
2023,52158896,,51
2023,54826954,,3
2023,54826984,,51
2023,52158945,,51
2023,52158949,,51
2023,52641380,,51
2023,51746203,,3
2023,51746209,,3
2023,52158979,,51
2023,51746218,,51
2023,52158929,,52
2023,56640554,,51
2023,57143749,,51
2023,50859445,,51
2023,52158908,,51
2023,52641405,,51
2023,52158993,,51
2023,52641432,,3
2023,51746200,,51
2023,52159008,,51
2023,56640556,,3
2023,51746306,,52
2023,53001508,,51
2023,51746234,,51
2023,51746235,,51
2023,51746245,,51
2023,51746255,,51
2023,52641416,,3
2023,52641416,,5
2023,51746265,,51
2023,51382918,,51
2023,51746228,,51
2023,51746239,,51
2023,57143795,,51
2023,55984744,,51
2023,55984745,,51
2023,52158967,,51
2023,52641412,,51
2023,56640573,,51
2023,56640574,,51
2023,56640575,,51
2023,53001551,,51
2023,51746295,,51
2023,52159007,,51
2023,51383042,,51
2023,51746252,,51
2023,52158957,,51
2023,52158923,,51
2023,52641410,,51
2023,52158974,,51
2023,51746275,,51
2023,51746276,,51
2023,52159009,,51
2023,52159016,,52
2023,52159018,,51
2023,52641491,,51
2023,51746310,,51
2023,51746322,,51
2023,52158950,,51
2023,52158980,,51
2023,50383146,,51
2023,52159019,,51
2023,53001623,,51
2023,52641468,,51
2023,50859402,,51
2023,52159047,,3
2023,52159043,,51
2023,51382782,,3
2023,52641453,,51
2023,52159050,,51
2023,52159049,,51
2023,53001534,,51
2023,52159063,,52
2023,53515570,,51
2023,56640567,,51
2023,53515510,,51
2023,52159068,,51
2023,52159076,,51
2023,53515525,,51
2023,52641558,,51
2023,52641628,,51
2023,52159122,,51
2023,52641561,,51
2023,52641587,,51
2023,57143742,,51
2023,52159102,,51
2023,53001737,,51
2023,53001738,,51
2023,53001786,,3
2023,52641560,,51
2023,52159112,,51
2023,53001597,,51
2023,53001719,,3
2023,53001719,,52
2023,52641541,,51
2023,50859331,,51
2023,53001773,,51
2023,52641566,,51
2023,53001685,,51
2023,53001770,,51
2023,52159148,,51
2023,52641607,,51
2023,51383264,,51
2023,51383265,,51
2023,53515587,,51
2023,57143773,,51
2023,53515563,,51
2023,50859786,,51
2023,54827054,,51
2023,53515545,,51
2023,52641579,,51
2023,53515586,,51
2023,53515615,,51
2023,53001744,,3
2023,53515627,,51
2023,55496802,,51
2023,53515566,,51
2023,50859435,,51
2023,51382788,,51
2023,52641610,,51
2023,53001749,,51
2023,53001750,,51
2023,53001833,,51
2023,53001834,,51
2023,50383150,,51
2023,52641611,,3
2023,53001835,,3
2023,53001836,,51
2023,53515564,,51
2023,53515673,,51
2023,53515674,,51
2023,53515647,,51
2023,53515649,,51
2023,53515650,,51
2023,53515651,,51
2023,53001990,,51
2023,53001708,,51
2023,52641646,,51
2023,54827078,,51
2023,53001821,,3
2023,52641713,,51
2023,52641664,,51
2023,53515723,,51
2023,53515724,,51
2023,53515725,,51
2023,52641696,,51
2023,52641693,,51
2023,52641718,,51
2023,53515600,,51
2023,50383156,,51
2023,52641737,,51
2023,53001877,,51
2023,55984787,,51
2023,52641811,,51
2023,53001908,,51
2023,55496805,,51
2023,52641822,,51
2023,55984777,,51
2023,53001875,,51
2023,52641761,,51
2023,54827088,,51
2023,53001831,,51
2023,52641806,,51
2023,53515597,,51
2023,52641836,,51
2023,50859385,,51
2023,54827110,,51
2023,53001866,,51
2023,55496793,,9
2023,56640587,,51
2023,52641856,,51
2023,52641857,,51
2023,52641867,,51
2023,52641760,,51
2023,53001902,,51
2023,53515756,,51
2023,53515757,,51
2023,53515598,,51
2023,53001892,,51
2023,55984779,,51
2023,53515648,,51
2023,53515655,,51
2023,53001881,,51
2023,53001882,,51
2023,52641839,,51
2023,53515613,,51
2023,50859392,,51
2023,53001885,,51
2023,56640598,,51
2023,52159228,,51
2023,53001891,,51
2023,56640608,,51
2023,54827114,,51
2023,52641851,,51
2023,54827137,,3
2023,53515759,,51
2023,53515631,,51
2023,54827082,,51
2023,53515739,,51
2023,53001952,,51
2023,53515667,,51
2023,53515697,,51
2023,50859461,,51
2023,54827135,,51
2023,53515754,,51
2023,53515806,,3
2023,53515642,,51
2023,57143739,,53
2023,57143740,,53
2023,57143747,,51
2023,57143748,,51
2023,53001949,,51
2023,53001896,,51
2023,53515744,,51
2023,53515786,,51
2023,53001909,,52
2023,53001912,,51
2023,54827160,,51
2023,54827161,,51
2023,55496806,,51
2023,50859463,,51
2023,53515662,,51
2023,53002026,,51
2023,53001921,,52
2023,55984800,,51
2023,51383038,,51
2023,53001947,,51
2023,53515687,,52
2023,53515745,,51
2023,53001999,,51
2023,53515789,,51
2023,50859359,,51
2023,53002057,,51
2023,53515726,,51
2023,53515761,,51
2023,55496841,,3
2023,55496842,,51
2023,55984814,,51
2023,53002019,,51
2023,54827112,,51
2023,54827172,,51
2023,54827173,,51
2023,54827174,,51
2023,53002058,,51
2023,53515639,,51
2023,53515719,,51
2023,53002147,,51
2023,53002151,,51
2023,53002031,,51
2023,56640618,,51
2023,53002046,,51
2023,53002110,,51
2023,53515734,,51
2023,53515767,,51
2023,50859361,,51
2023,50859362,,51
2023,50859363,,51
2023,53515705,,3
2023,53515705,,5
2023,53515750,,51
2023,55496813,,51
2023,55496826,,51
2023,55496827,,51
2023,52641901,,51
2023,53515776,,51
2023,53515777,,51
2023,53515799,,51
2023,53515693,,51
2023,53515696,,51
2023,53515736,,51
2023,53002076,,51
2023,53515784,,51
2023,53515828,,51
2023,53515729,,3
2023,53515690,,51
2023,53515702,,51
2023,53002356,,51
2023,55496823,,51
2023,53002078,,51
2023,53002079,,51
2023,55496833,,51
2023,51746363,,51
2023,51746364,,52
2023,51746365,,51
