data_year,criminal_act_id,offense_id
2023,6,223213099
2023,8,224358154
2023,9,223213102
2023,9,223213144
2023,3,207578160
2023,6,207578160
2023,6,223213174
2023,9,223213242
2023,9,223213112
2023,9,223213177
2023,8,223213210
2023,9,223213264
2023,9,223213045
2023,9,223213089
2023,6,223213159
2023,8,223213182
2023,8,223213267
2023,9,223213037
2023,9,223213134
2023,6,223213028
2023,6,223213029
2023,6,223213073
2023,6,223213075
2023,9,200606167
2023,9,223213345
2023,9,223213254
2023,9,224358179
2023,9,223213328
2023,6,223213149
2023,6,223213150
2023,9,223213321
2023,6,223213214
2023,6,223213215
2023,6,223213312
2023,6,223213313
2023,6,223213314
2023,9,204083503
2023,9,200606065
2023,8,200606246
2023,9,200606292
2023,6,221343001
2023,8,221343001
2023,6,221343002
2023,9,200606043
2023,9,200606068
2023,6,202612463
2023,3,202612464
2023,6,202612464
2023,8,202612464
2023,6,202612465
2023,6,202612694
2023,9,221342840
2023,9,200606044
2023,6,204083287
2023,6,204083288
2023,6,204083289
2023,6,221343119
2023,6,221343120
2023,6,207578231
2023,6,207578232
2023,9,204083323
2023,14,204083324
2023,9,202612136
2023,3,207578237
2023,9,221343033
2023,6,202612160
2023,9,221343103
2023,8,202612501
2023,3,200606370
2023,6,200606370
2023,9,200606037
2023,9,202612617
2023,9,198651483
2023,6,200606267
2023,6,200606268
2023,6,221342870
2023,6,221342871
2023,6,221342872
2023,8,200606038
2023,9,204083177
2023,9,221342955
2023,6,202612147
2023,6,198651021
2023,6,198651022
2023,6,198651023
2023,6,198651024
2023,9,200606058
2023,9,200606192
2023,3,200606296
2023,3,200606297
2023,9,200606405
2023,6,223213091
2023,6,223213092
2023,9,200606031
2023,9,221342953
2023,3,200606063
2023,3,200606064
2023,9,204083292
2023,9,204083293
2023,6,204083294
2023,9,207578242
2023,8,200606147
2023,6,221343013
2023,12,204083267
2023,9,202612203
2023,6,221343081
2023,3,204083295
2023,9,205734464
2023,6,202612191
2023,8,202612191
2023,6,200606343
2023,6,200606345
2023,6,200606346
2023,3,207578326
2023,6,207578327
2023,9,202612209
2023,6,221342952
2023,9,204083744
2023,9,202612219
2023,9,200606190
2023,6,200606191
2023,6,205734583
2023,9,202613052
2023,6,202612549
2023,9,205734596
2023,9,200606026
2023,9,221343162
2023,9,207578283
2023,9,207578284
2023,9,200606421
2023,6,202612285
2023,6,221342995
2023,6,221342996
2023,9,198651385
2023,5,198651386
2023,6,198651386
2023,8,198651386
2023,9,221343118
2023,9,204083262
2023,9,204083139
2023,9,202612438
2023,6,204083191
2023,9,202612712
2023,8,224358291
2023,9,200606275
2023,9,200606109
2023,3,204083122
2023,6,202612327
2023,8,202612256
2023,9,221343132
2023,6,207578357
2023,9,200606090
2023,9,200606144
2023,9,204083298
2023,9,221343226
2023,9,200606092
2023,9,204083173
2023,6,200606222
2023,8,200606222
2023,9,200606434
2023,9,200606435
2023,9,200606293
2023,6,200606483
2023,6,202612350
2023,9,200606104
2023,8,202612572
2023,6,200606254
2023,9,204083166
2023,5,204083182
2023,6,204083182
2023,6,221343074
2023,9,202612303
2023,9,202612343
2023,9,205734430
2023,9,204083268
2023,9,221342979
2023,8,221343147
2023,9,202612413
2023,9,202612414
2023,9,200606459
2023,8,202612372
2023,6,200606514
2023,6,207578256
2023,8,207578256
2023,6,207578257
2023,8,207578257
2023,6,221342950
2023,9,204083386
2023,9,204083387
2023,9,200606302
2023,9,200606410
2023,6,200606555
2023,9,200606693
2023,12,202612386
2023,9,204083230
2023,9,200606303
2023,9,202612397
2023,9,204083247
2023,6,202612920
2023,6,202612921
2023,9,221343144
2023,9,221343185
2023,9,200606335
2023,9,204083209
2023,6,204083515
2023,9,221343021
2023,9,221343022
2023,9,204083556
2023,9,221343101
2023,9,202612396
2023,9,204083594
2023,9,207578328
2023,6,207578329
2023,8,207578329
2023,1,204083241
2023,3,204083241
2023,1,204083261
2023,7,204083261
2023,6,205734624
2023,9,198651432
2023,1,221343166
2023,3,221343166
2023,8,200606187
2023,6,204083210
2023,6,204083211
2023,9,202612484
2023,9,202612485
2023,9,223213347
2023,6,202612479
2023,6,202612480
2023,8,204083530
2023,6,202612570
2023,9,204083238
2023,9,198651073
2023,9,223213119
2023,6,204083396
2023,6,204083397
2023,3,224358201
2023,8,224358201
2023,3,224358202
2023,6,224358203
2023,1,204083498
2023,7,204083498
2023,9,200606542
2023,6,204083240
2023,9,221343178
2023,9,204083273
2023,9,205734424
2023,9,207578204
2023,6,207578288
2023,6,204083778
2023,6,204083779
2023,6,204083780
2023,6,204083781
2023,9,204083875
2023,9,204083876
2023,9,205734637
2023,9,207578342
2023,6,204084136
2023,6,204084137
2023,6,202612771
2023,6,202612774
2023,9,204083582
2023,9,204083617
2023,9,221343109
2023,9,204083279
2023,9,205734751
2023,9,200606197
2023,9,200606264
2023,9,200606265
2023,9,205734382
2023,9,205734422
2023,6,221343143
2023,6,217032690
2023,6,217032699
2023,6,217032703
2023,9,217032709
2023,8,218866292
2023,9,221301491
2023,9,218866663
2023,14,218866664
2023,6,223186213
2023,8,223186187
2023,8,223186226
2023,9,200575422
2023,9,204074631
2023,6,200575455
2023,6,200575469
2023,9,200575475
2023,9,204074374
2023,6,204074425
2023,6,204074618
2023,9,204074404
2023,6,205704595
2023,6,205704634
2023,6,205704658
2023,6,207567075
2023,6,207567090
2023,1,210951822
2023,6,210951896
2023,6,210951897
2023,6,210952018
2023,6,210952019
2023,6,210952081
2023,6,210952129
2023,6,210951797
2023,6,210951818
2023,9,215144702
2023,6,215144784
2023,6,215144805
2023,6,215144806
2023,9,215144865
2023,6,215144810
2023,6,215144840
2023,9,217030573
2023,9,217030609
2023,6,217030647
2023,6,217030648
2023,6,217030684
2023,8,217030684
2023,6,217030708
2023,9,218863878
2023,6,217030513
2023,6,217030514
2023,6,217030665
2023,6,217030739
2023,6,217030499
2023,8,198618135
2023,8,198618136
2023,9,215149292
2023,6,202591011
2023,6,202590424
2023,6,204055169
2023,6,204055255
2023,6,204055262
2023,6,204055237
2023,7,205713022
2023,6,205712619
2023,6,205712636
2023,6,207550957
2023,6,207550966
2023,6,207550967
2023,6,208995489
2023,6,215153437
2023,6,218871866
2023,6,218872001
2023,9,205711588
2023,6,205711611
2023,6,205711612
2023,6,205711610
2023,9,205711660
2023,6,205711693
2023,9,205711722
2023,6,205711703
2023,6,205711704
2023,9,205711743
2023,3,205711615
2023,6,205711627
2023,6,205711628
2023,6,205711629
2023,9,205711648
2023,9,205711668
2023,6,205711684
2023,6,205711736
2023,6,205711761
2023,6,205711762
2023,5,205711808
2023,6,205711809
2023,6,205711677
2023,9,205711694
2023,9,205711717
2023,6,205711718
2023,6,205711747
2023,6,205711748
2023,3,205711774
2023,6,205711793
2023,6,205711681
2023,6,205711705
2023,6,205711706
2023,9,205711752
2023,6,205711792
2023,6,205711819
2023,9,205711838
2023,6,205711850
2023,6,205711861
2023,9,205711702
2023,6,205711726
2023,6,205711727
2023,9,207550070
2023,6,207550092
2023,6,207550114
2023,6,207550115
2023,6,207549996
2023,6,207550010
2023,9,207550033
2023,6,207550067
2023,6,207550081
2023,9,207550040
2023,6,207550053
2023,6,207550077
2023,6,207550100
2023,6,207550123
2023,6,207550124
2023,6,207550125
2023,9,207550136
2023,9,207550154
2023,6,207550026
2023,6,207550208
2023,6,207550020
2023,9,207550034
2023,6,207550054
2023,6,207550068
2023,6,207550086
2023,6,207550087
2023,6,207550106
2023,6,207550108
2023,6,207550109
2023,6,210960374
2023,6,210960513
2023,6,210960547
2023,6,210960551
2023,6,210960583
2023,6,210960586
2023,9,210960619
2023,6,210960351
2023,6,210960390
2023,9,210960423
2023,6,210960452
2023,9,210960479
2023,3,210960516
2023,6,210960517
2023,6,210960478
2023,6,210960476
2023,6,210960477
2023,6,210960507
2023,6,217004194
2023,9,217004092
2023,6,217004104
2023,6,217004128
2023,6,217004129
2023,6,217004158
2023,6,217004172
2023,9,217004191
2023,6,217004141
2023,6,217004142
2023,6,217004156
2023,6,217004171
2023,9,217004183
2023,9,217004201
2023,6,217004202
2023,6,217004223
2023,6,217004224
2023,6,221308093
2023,6,221308094
2023,9,221308106
2023,9,221308033
2023,6,221308034
2023,9,221308049
2023,12,212611765
2023,5,212611790
2023,9,212611822
2023,9,212611875
2023,9,212611900
2023,9,212611920
2023,8,212612066
2023,9,212612088
2023,9,212611907
2023,9,215154571
2023,6,198629165
2023,8,198629166
2023,1,198629220
2023,9,200588682
2023,9,200588782
2023,6,200588812
2023,1,207557039
2023,6,207557096
2023,9,207557263
2023,6,207557312
2023,9,207557181
2023,6,207557221
2023,9,207557250
2023,6,207557227
2023,9,209003910
2023,6,209003925
2023,6,209003938
2023,6,209003939
2023,9,209003972
2023,3,212620743
2023,3,215156232
2023,9,218874366
2023,3,218879010
2023,6,218879012
2023,9,200592819
2023,6,200592848
2023,6,200592931
2023,9,200592953
2023,6,218879050
2023,6,218879051
2023,9,200593020
2023,6,218879084
2023,6,218879137
2023,6,218879138
2023,3,218879167
2023,6,218879128
2023,9,218879159
2023,9,218878911
2023,3,218879029
2023,6,218879075
2023,9,218879126
2023,6,218879181
2023,6,218878988
2023,6,218879077
2023,6,218879022
2023,9,218879127
2023,6,218879215
2023,6,218879254
2023,9,218878987
2023,6,218879028
2023,6,218879057
2023,6,218879019
2023,6,218879135
2023,13,218879173
2023,6,218879209
2023,4,218879251
2023,12,218879269
2023,9,218879343
2023,6,218879383
2023,9,218879424
2023,6,218879054
2023,12,218879102
2023,6,218879196
2023,6,218879233
2023,12,218879252
2023,3,218879453
2023,6,218879454
2023,6,218879170
2023,9,218879478
2023,12,218879271
2023,3,218879356
2023,6,218879357
2023,6,218879395
2023,6,218879549
2023,12,218879307
2023,6,218879410
2023,5,218879613
2023,5,218879641
2023,6,218879506
2023,9,218879539
2023,6,218879578
2023,6,218879638
2023,6,218879701
2023,6,218879702
2023,6,218879557
2023,9,218879531
2023,9,218879698
2023,6,218879753
2023,6,218879573
2023,12,218879598
2023,6,218879515
2023,9,218879658
2023,9,218879713
2023,9,218879746
2023,6,218879782
2023,6,218879630
2023,6,218879764
2023,9,218879804
2023,6,218879864
2023,1,218879960
2023,10,218880078
2023,12,218879754
2023,12,218879788
2023,9,218879870
2023,5,218879914
2023,6,218879940
2023,8,218879941
2023,9,218880012
2023,1,218879800
2023,6,198648768
2023,9,200606326
2023,9,200606397
2023,9,202612915
2023,4,221343052
2023,6,221343052
2023,7,221343052
2023,6,221343054
2023,6,204083413
2023,6,204083414
2023,6,204083415
2023,6,204083416
2023,6,204084153
2023,6,204084154
2023,6,204084155
2023,6,204084157
2023,6,204084158
2023,6,202612550
2023,6,202612551
2023,6,202612552
2023,9,202612864
2023,9,202612600
2023,1,198651100
2023,3,221343175
2023,3,221343176
2023,6,221343177
2023,9,204083342
2023,6,198651247
2023,6,198651248
2023,6,204083838
2023,8,204083838
2023,9,221343181
2023,9,200606560
2023,9,204083856
2023,9,202612798
2023,9,204083346
2023,9,223213120
2023,9,205734463
2023,9,221343090
2023,9,224358358
2023,9,224358359
2023,9,198651462
2023,9,204083339
2023,9,221343284
2023,6,204083564
2023,9,204083595
2023,6,200606538
2023,6,200606563
2023,6,200606564
2023,6,200606603
2023,6,205734649
2023,9,202612887
2023,9,202612937
2023,9,205734656
2023,6,202612629
2023,6,202612630
2023,9,204083463
2023,6,202612669
2023,8,202612669
2023,9,200606577
2023,9,205734669
2023,9,200606737
2023,9,200606502
2023,3,223213240
2023,9,221343150
2023,9,204083375
2023,6,204083529
2023,9,200606387
2023,9,221343193
2023,9,200606454
2023,9,202613258
2023,9,204083333
2023,9,204083358
2023,6,207578273
2023,6,207578274
2023,6,207578275
2023,9,202612699
2023,9,207578279
2023,9,204083458
2023,9,204083496
2023,9,202612696
2023,9,204083464
2023,6,202613095
2023,9,205734507
2023,9,205734406
2023,9,224358216
2023,9,200606612
2023,9,204083665
2023,9,204083666
2023,9,205734652
2023,9,204083510
2023,9,204083768
2023,9,204083770
2023,9,204083771
2023,6,204083773
2023,9,202613572
2023,6,202613573
2023,9,200606813
2023,9,204083728
2023,6,204083983
2023,6,221343248
2023,6,221343300
2023,6,221343301
2023,9,202612854
2023,9,204083597
2023,9,204083630
2023,6,221343303
2023,6,221343304
2023,6,207578298
2023,6,202612751
2023,6,221343211
2023,9,202613278
2023,9,202612778
2023,9,205734384
2023,9,221343152
2023,5,202612795
2023,9,202612994
2023,9,200606539
2023,6,223213392
2023,6,223213393
2023,9,202613087
2023,9,221343431
2023,6,221343134
2023,8,221343134
2023,6,221343135
2023,9,204083370
2023,9,204083494
2023,6,202613154
2023,9,205734506
2023,9,204083547
2023,9,221343149
2023,6,202612838
2023,3,221343224
2023,9,204083538
2023,6,207578246
2023,9,200606917
2023,6,200606918
2023,9,221343273
2023,6,221343274
2023,9,204083747
2023,6,204083748
2023,9,202612825
2023,9,204083756
2023,6,202613203
2023,6,202613204
2023,3,221343202
2023,6,221343202
2023,9,204083472
2023,9,202613218
2023,9,205734535
2023,9,207578264
2023,9,205734566
2023,9,200606879
2023,9,200606880
2023,9,202613141
2023,9,204083561
2023,6,202613067
2023,6,202613068
2023,6,202613323
2023,6,202613324
2023,5,200606934
2023,7,200606934
2023,8,200606934
2023,3,200606935
2023,6,200606936
2023,9,224358355
2023,9,205734647
2023,9,202612855
2023,9,204083526
2023,9,204083527
2023,1,221343182
2023,3,221343182
2023,4,221343182
2023,6,205734653
2023,8,202612904
2023,8,202612872
2023,6,202613085
2023,9,204083949
2023,9,204083950
2023,9,205734676
2023,6,204083920
2023,9,223213207
2023,9,223213208
2023,9,221343296
2023,6,221343297
2023,6,221343298
2023,9,205734678
2023,1,204084052
2023,7,204084052
2023,1,204084081
2023,7,204084081
2023,9,204083439
2023,6,202612947
2023,9,221343145
2023,9,205734746
2023,9,204083606
2023,9,221343323
2023,9,223213271
2023,9,223213272
2023,9,223213273
2023,9,221343148
2023,3,221343186
2023,6,221343186
2023,6,221343187
2023,6,221343188
2023,3,205734602
2023,4,205734602
2023,6,205734602
2023,9,205734686
2023,9,221343250
2023,9,221343312
2023,9,204083535
2023,9,202613162
2023,9,207578301
2023,6,202613263
2023,9,200606791
2023,6,204083805
2023,9,202613034
2023,6,202613022
2023,9,205734446
2023,9,202613042
2023,9,205734471
2023,9,207578151
2023,9,204083425
2023,6,221343222
2023,9,198651436
2023,9,204083733
2023,9,204083506
2023,9,202613100
2023,6,202613103
2023,8,202613103
2023,9,205734593
2023,6,202613130
2023,6,198651531
2023,6,198651532
2023,9,202613139
2023,9,202613151
2023,5,205734682
2023,9,221343161
2023,6,198651548
2023,8,198651548
2023,6,198651549
2023,9,202614256
2023,6,202614264
2023,6,202613398
2023,8,202613398
2023,9,204083528
2023,9,205734690
2023,9,221343340
2023,6,221343154
2023,6,221343155
2023,9,205734431
2023,9,204084159
2023,6,205734665
2023,6,204083696
2023,9,221343259
2023,1,204083721
2023,7,204083721
2023,9,221343351
2023,6,202613531
2023,6,202613469
2023,9,205734745
2023,6,198651370
2023,9,200606633
2023,9,200606782
2023,5,202613180
2023,9,221343302
2023,6,204083917
2023,6,204083918
2023,9,202614139
2023,6,204084120
2023,9,204083584
2023,9,205734525
2023,6,202613271
2023,9,221343309
2023,8,204083687
2023,6,202613651
2023,9,204084103
2023,6,202613474
2023,6,202613475
2023,9,202613488
2023,8,202613492
2023,3,221343370
2023,3,224358263
2023,6,224358265
2023,9,202613377
2023,9,204083573
2023,9,204083618
2023,8,200606930
2023,6,204083674
2023,8,204083674
2023,4,221343158
2023,9,221343208
2023,6,204083860
2023,9,204083986
2023,6,202613907
2023,6,204084162
2023,9,202613735
2023,6,202613736
2023,6,205734551
2023,1,204083579
2023,7,204083579
2023,1,204083593
2023,7,204083593
2023,1,204083616
2023,7,204083616
2023,6,204083695
2023,6,202613809
2023,9,204083580
2023,6,221343251
2023,8,202613413
2023,6,202613382
2023,6,221343318
2023,6,221343319
2023,6,221343320
2023,6,221343321
2023,6,204083612
2023,9,221343364
2023,9,204083788
2023,9,204083789
2023,6,204083790
2023,9,202613416
2023,9,202613417
2023,6,207578277
2023,6,204083857
2023,3,202613440
2023,6,202613441
2023,9,202613453
2023,6,202613460
2023,6,202613461
2023,6,202613462
2023,9,221343221
2023,8,202613557
2023,9,204083911
2023,9,204083622
2023,9,202613567
2023,8,202613669
2023,5,204083834
2023,6,204083834
2023,6,204083835
2023,6,205734594
2023,9,204084064
2023,6,202613744
2023,9,205734691
2023,9,204083647
2023,9,202613570
2023,3,221343391
2023,6,221343391
2023,3,221343392
2023,6,221343392
2023,6,221343393
2023,6,204083722
2023,6,204083723
2023,3,221343215
2023,6,221343215
2023,6,204083832
2023,9,202613490
2023,3,202613449
2023,6,202613449
2023,1,204083632
2023,7,204083632
2023,1,204083655
2023,7,204083655
2023,1,204083670
2023,7,204083670
2023,1,204083698
2023,7,204083698
2023,9,204083713
2023,9,224358426
2023,6,205734748
2023,6,205734749
2023,9,205734753
2023,6,207578317
2023,9,202613489
2023,9,205734442
2023,9,205734618
2023,8,205734619
2023,9,204083942
2023,9,204083990
2023,9,223213421
2023,6,202613516
2023,8,202613516
2023,9,204083937
2023,1,204083966
2023,9,221343194
2023,9,202613542
2023,9,204084099
2023,9,204083669
2023,9,205734650
2023,6,202613525
2023,6,202613526
2023,9,221343230
2023,9,221343267
2023,9,205734457
2023,9,202613539
2023,9,221343206
2023,9,205734541
2023,9,207578130
2023,9,204083758
2023,9,202613569
2023,9,204083783
2023,6,204083784
2023,9,202613885
2023,9,200606771
2023,9,202614035
2023,9,204083709
2023,6,202613649
2023,8,202613649
2023,6,202613650
2023,6,207578282
2023,9,207578296
2023,9,202613703
2023,9,207578345
2023,6,207578346
2023,8,207578346
2023,9,202613642
2023,9,204083896
2023,9,221343262
2023,9,202613592
2023,9,200606933
2023,9,204083719
2023,9,204083752
2023,9,221343361
2023,8,202613626
2023,9,205734750
2023,6,204083922
2023,9,204083953
2023,9,223213206
2023,9,204084145
2023,6,207578291
2023,9,202613682
2023,9,204083924
2023,14,202613774
2023,9,221343338
2023,6,202613888
2023,6,202613889
2023,9,221343490
2023,9,221343243
2023,9,202613745
2023,9,204083867
2023,6,223213257
2023,9,221343378
2023,6,202613722
2023,9,202613811
2023,9,202613812
2023,9,202613882
2023,9,204083798
2023,3,221343411
2023,3,202613857
2023,3,202613858
2023,6,202613859
2023,6,202613881
2023,2,221343459
2023,3,221343459
2023,4,221343459
2023,2,204084084
2023,6,204084084
2023,2,204084085
2023,6,204084085
2023,6,204084086
2023,6,221343225
2023,9,204083931
2023,9,223213337
2023,9,205734498
2023,6,204083913
2023,6,204083914
2023,8,202613770
2023,6,221343347
2023,9,202613870
2023,6,221343401
2023,9,221343492
2023,6,223213397
2023,8,223213397
2023,9,202613902
2023,9,221343373
2023,9,204083846
2023,6,204084011
2023,9,223213129
2023,9,205734620
2023,6,202613805
2023,8,202613805
2023,6,202613806
2023,9,204084149
2023,3,221343263
2023,4,221343263
2023,6,221343263
2023,3,221343310
2023,4,221343310
2023,6,221343310
2023,1,221343420
2023,8,221343420
2023,9,205734494
2023,6,204084024
2023,9,204084058
2023,6,202613925
2023,9,202613944
2023,6,202613946
2023,9,223213217
2023,9,204083817
2023,6,202614332
2023,6,202614333
2023,6,204084029
2023,6,204084030
2023,6,224358163
2023,3,224358164
2023,6,224358165
2023,4,221343249
2023,6,221343249
2023,9,221343331
2023,3,205734483
2023,9,204084051
2023,9,198651339
2023,9,207578300
2023,9,207578306
2023,9,207578307
2023,9,221343476
2023,6,221343477
2023,9,204083850
2023,6,204083880
2023,9,204083971
2023,9,202613962
2023,6,205734707
2023,6,205734708
2023,9,221343606
2023,6,221343260
2023,9,202614375
2023,9,202614376
2023,6,204083981
2023,9,204084076
2023,9,204084093
2023,8,202613968
2023,9,221343326
2023,9,200606878
2023,6,221343387
2023,8,221343387
2023,9,202614425
2023,9,202614429
2023,3,204083854
2023,6,204083854
2023,9,202613919
2023,3,204083897
2023,7,204083897
2023,9,204083910
2023,9,221343530
2023,9,202614022
2023,9,202614081
2023,9,205734575
2023,9,204083898
2023,9,221343330
2023,3,205734491
2023,6,205734491
2023,3,205734492
2023,9,221343509
2023,5,204084104
2023,6,204084104
2023,6,204084105
2023,6,204084106
2023,9,221343594
2023,9,207578331
2023,9,204083895
2023,9,198651566
2023,9,221343372
2023,9,205734539
2023,9,205734558
2023,9,207578216
2023,9,207578217
2023,9,202614024
2023,9,202614046
2023,9,202614058
2023,9,221343439
2023,9,205734627
2023,9,204083959
2023,9,204083919
2023,9,221343329
2023,9,221343428
2023,6,198651233
2023,8,202614000
2023,8,207578254
2023,6,207578263
2023,8,207578263
2023,6,221343269
2023,8,221343269
2023,6,221343270
2023,6,221343271
2023,9,202614088
2023,9,205734687
2023,9,221343573
2023,9,221343360
2023,9,221343482
2023,9,204083996
2023,9,223213364
2023,9,223213365
2023,9,207578258
2023,9,202614149
2023,3,204084160
2023,6,204084161
2023,9,202614118
2023,9,202614119
2023,6,207578333
2023,6,207578334
2023,8,207578334
2023,9,202614157
2023,9,202614186
2023,6,202614052
2023,9,204084015
2023,8,204084053
2023,6,205734611
2023,8,205734611
2023,9,207578340
2023,9,204084008
2023,9,198651536
2023,9,205734536
2023,6,221343348
2023,6,221343349
2023,12,202614162
2023,9,221343508
2023,6,221343579
2023,6,221343581
2023,9,221343375
2023,9,204084143
2023,8,221343467
2023,6,221343517
2023,9,223213192
2023,9,205734613
2023,9,204084109
2023,9,202614180
2023,6,204084166
2023,9,221343526
2023,6,204083988
2023,8,204083988
2023,6,202614211
2023,6,202614257
2023,6,202614259
2023,1,221343580
2023,4,221343580
2023,6,221343580
2023,6,205734572
2023,6,204084129
2023,6,204084130
2023,6,204084131
2023,9,204084139
2023,9,204083975
2023,9,202614171
2023,6,198651644
2023,6,198651645
2023,9,207578262
2023,6,221343313
2023,6,221343314
2023,6,221343315
2023,9,204084098
2023,6,204084164
2023,6,204084165
2023,9,205734629
2023,9,221343371
2023,9,204084096
2023,9,223213310
2023,9,223213277
2023,8,223213270
2023,9,223213543
2023,9,223213666
2023,9,223213941
2023,9,223213923
2023,9,223214004
2023,9,224358697
2023,9,223214152
2023,9,224358856
2023,8,224358927
2023,8,224358879
2023,9,224358846
2023,8,223214750
2023,9,223215117
2023,9,224359446
2023,6,224359475
2023,9,224359565
2023,9,224359483
2023,9,223215188
2023,9,223215189
2023,9,224359740
2023,6,224359747
2023,8,224359747
2023,6,202590200
2023,8,202590200
2023,9,217004441
2023,9,217004518
2023,9,217004478
2023,9,198624536
2023,9,217004583
2023,9,217004617
2023,9,217004490
2023,9,215153528
2023,9,217004646
2023,2,217005400
2023,6,217005400
2023,9,217004563
2023,9,217004591
2023,9,217004661
2023,9,202589265
2023,8,202589292
2023,9,202589610
2023,9,215153372
2023,9,217004671
2023,9,215153878
2023,9,215153771
2023,9,215153476
2023,9,215153610
2023,9,217004747
2023,9,217004694
2023,9,217004783
2023,9,217004866
2023,9,215153764
2023,9,215153487
2023,9,217004925
2023,9,217004798
2023,9,218871826
2023,8,202589406
2023,6,217004862
2023,1,217004825
2023,9,217004908
2023,9,217004924
2023,9,217004877
2023,9,217004947
2023,9,217004894
2023,9,218871792
2023,9,217004986
2023,9,217004959
2023,9,202589452
2023,9,221308142
2023,9,217005042
2023,9,218871757
2023,9,218871829
2023,9,218871831
2023,6,218871572
2023,9,217005107
2023,9,218871707
2023,9,218871752
2023,9,218871736
2023,9,221308199
2023,9,218871818
2023,9,218871576
2023,9,218871652
2023,9,218871748
2023,8,218871834
2023,9,223192046
2023,1,218871613
2023,9,218871637
2023,2,221308311
2023,4,221308311
2023,9,218871689
2023,9,221308211
2023,9,205712648
2023,9,223192191
2023,9,221308245
2023,9,223192148
2023,9,205712853
2023,9,198624750
2023,9,198624797
2023,6,217005122
2023,9,202589375
2023,9,202589386
2023,6,208993923
2023,8,208993923
2023,9,223192038
2023,9,205712929
2023,9,204054517
2023,9,198624662
2023,5,202590141
2023,9,200585172
2023,9,208994030
2023,9,205712617
2023,9,205712896
2023,9,210961054
2023,9,208994527
2023,9,210961112
2023,9,204055109
2023,6,204055110
2023,8,204055110
2023,9,221308348
2023,6,221308349
2023,9,200585174
2023,9,205712826
2023,9,217005097
2023,9,205712857
2023,9,205713105
2023,9,215153718
2023,9,205712817
2023,9,208994218
2023,8,208994219
2023,2,215153975
2023,6,215153975
2023,8,215153975
2023,9,208994522
2023,9,205712651
2023,9,217005165
2023,9,205712664
2023,9,205712683
2023,9,205712690
2023,8,215153754
2023,8,215153822
2023,8,215153887
2023,14,205712701
2023,2,208994306
2023,8,208994306
2023,6,223192020
2023,9,205712761
2023,6,217005185
2023,12,205712717
2023,9,200585373
2023,9,208994229
2023,2,215153834
2023,3,215153834
2023,6,215153834
2023,9,208994406
2023,2,215154079
2023,8,215154079
2023,6,202589543
2023,6,202589544
2023,9,208994440
2023,9,208994462
2023,9,204054791
2023,9,208994226
2023,9,208994333
2023,9,208994199
2023,9,208994284
2023,6,208994286
2023,7,208994286
2023,8,208994286
2023,9,223192123
2023,6,223192125
2023,2,215154152
2023,6,215154152
2023,8,215154152
2023,8,215154103
2023,9,217005242
2023,9,217005259
2023,9,202589602
2023,9,210961017
2023,8,221308402
2023,9,215150532
2023,9,208992215
2023,9,208992259
2023,9,215150556
2023,9,217000548
2023,1,218869084
2023,9,209003138
2023,9,209003255
2023,9,200588686
2023,8,212619805
2023,6,209003426
2023,9,209003474
2023,9,209003142
2023,9,212619872
2023,9,212620021
2023,9,212619841
2023,9,209003239
2023,9,212619822
2023,3,212619861
2023,8,209003666
2023,9,209003231
2023,9,212619931
2023,8,209003307
2023,9,212620008
2023,8,212620009
2023,9,212620090
2023,9,200589324
2023,8,212620075
2023,9,212620026
2023,9,212620288
2023,9,212620500
2023,9,212620056
2023,9,212620301
2023,9,212620206
2023,6,212620626
2023,9,198629090
2023,12,215156456
2023,9,212620339
2023,9,212620330
2023,9,212620307
2023,9,223194937
2023,9,212620393
2023,9,212620366
2023,3,202594559
2023,6,202594559
2023,6,202594560
2023,9,212620473
2023,6,212620474
2023,9,212620535
2023,9,223195007
2023,8,223195008
2023,9,212620446
2023,9,212620624
2023,9,212620410
2023,9,212620377
2023,9,212620487
2023,6,212620488
2023,9,212620518
2023,8,212620519
2023,1,223195078
2023,6,223195078
2023,9,202595037
2023,9,212620407
2023,10,212620437
2023,6,212620439
2023,6,215156595
2023,6,215156596
2023,6,215156597
2023,8,212620569
2023,5,212620638
2023,9,212620646
2023,9,215156574
2023,9,215156741
2023,6,218876064
2023,9,215157055
2023,9,212620746
2023,6,212620579
2023,9,215156451
2023,9,217015068
2023,9,207556618
2023,9,215156428
2023,9,200588701
2023,6,215156531
2023,9,215156537
2023,9,215156547
2023,9,215156615
2023,9,217014907
2023,9,215156643
2023,9,215156621
2023,8,215156624
2023,9,215156651
2023,9,217014976
2023,9,200589526
2023,9,217015232
2023,8,217015234
2023,9,217015063
2023,9,217015209
2023,8,217015239
2023,9,217015133
2023,9,218876237
2023,6,200589260
2023,9,217015281
2023,9,217015318
2023,9,218876067
2023,9,217015108
2023,9,217015150
2023,6,218876115
2023,9,218876072
2023,9,217015020
2023,9,198629415
2023,9,218876200
2023,9,218876243
2023,9,221310691
2023,8,221310692
2023,6,202594573
2023,6,202594574
2023,8,217015145
2023,9,218876037
2023,8,218876038
2023,9,218876302
2023,8,218876303
2023,3,218876165
2023,6,218876165
2023,6,218876166
2023,8,223195175
2023,8,221310754
2023,9,218876424
2023,8,218876426
2023,9,223194894
2023,9,221310452
2023,9,218876461
2023,9,223194974
2023,8,223194975
2023,9,202594370
2023,9,218876485
2023,9,202594398
2023,8,202594400
2023,9,221310624
2023,8,221310626
