data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2023,48491425,1,2023-01-29,1,90C,60,57,F,10,20,,,,
2023,49999447,1,2023-01-03,3,90C,26,23,M,10,20,,,,
2023,49999526,1,2023-01-09,3,90Z,25,22,M,20,20,,,,
2023,49999539,1,2023-01-16,3,90Z,33,30,M,20,20,,,,
2023,49999518,1,2023-01-08,3,90D,25,22,F,10,20,,,,
2023,49999533,1,2023-01-11,3,90Z,51,48,M,10,40,,,,
2023,49999465,1,2023-01-01,3,90Z,35,32,M,20,20,,,,
2023,49999383,1,2023-01-24,3,90Z,46,43,M,10,40,,,,
2023,49999396,1,2023-01-25,3,90Z,35,32,M,20,20,,,,
2023,49999472,1,2023-01-29,1,90D,30,27,M,10,10,,,,
2023,49999367,1,2023-01-22,1,90Z,26,23,M,20,20,,,,
2023,49999379,1,2023-01-18,3,90Z,40,37,M,20,20,,,,
2023,49999363,1,2023-01-18,3,90Z,61,58,M,10,20,,,,
2023,51059749,1,2023-01-29,3,90D,36,33,M,10,20,,,,
2023,51059677,1,2023-01-18,3,90Z,62,59,M,10,20,,,,
2023,51059680,1,2023-01-24,3,90Z,43,40,M,10,40,,,,
2023,48491403,1,2023-02-21,1,90C,35,32,M,10,20,,,,
2023,49999398,1,2023-02-24,3,90Z,33,30,M,10,10,,,,
2023,49999421,1,2023-02-27,1,90Z,30,27,F,10,20,,,,
2023,49999436,1,2023-02-28,1,90Z,27,24,M,10,20,,,,
2023,49999350,1,2023-02-15,3,90Z,36,33,M,98,40,,,,
2023,49999376,1,2023-02-15,3,90Z,22,19,M,10,40,,,,
2023,49999403,1,2023-02-24,3,90Z,51,48,M,10,20,,,,
2023,49999529,1,2023-02-20,1,90D,29,26,F,20,20,,,,
2023,49999546,1,2023-02-07,2,90Z,21,18,M,10,20,,,,
2023,49999380,1,2023-02-24,1,90Z,68,65,M,10,20,,,,
2023,51065559,1,2023-05-27,2,90C,33,30,M,10,20,,,,
2023,51065577,1,2023-05-29,2,90D,56,53,M,10,20,,,,
2023,51065686,1,2023-05-20,1,90Z,54,51,M,20,20,,,,
2023,51065473,1,2023-05-04,1,90D,31,28,M,10,20,,,,
2023,51065488,1,2023-05-04,3,90C,15,12,M,20,40,,R,,
2023,51065536,1,2023-05-14,2,90J,33,30,M,10,40,,,,
2023,51065549,1,2023-05-15,3,90Z,23,20,F,10,20,,,,
2023,51065564,1,2023-05-16,2,90J,32,29,M,10,20,,,,
2023,51065616,1,2023-05-05,2,90Z,23,20,M,10,40,,,,
2023,51065590,3,2023-05-13,3,90C,20,17,F,20,20,,R,,
2023,51065443,1,2023-05-06,3,90J,16,13,F,20,20,,R,,
2023,51065460,1,2023-05-07,3,90Z,28,25,M,20,20,,,,
2023,51065471,2,2023-05-07,3,90J,19,16,M,10,20,,R,,
2023,51065479,1,2023-05-07,2,90J,32,29,M,20,10,,,,
2023,51065532,1,2023-05-22,3,90Z,58,55,M,10,20,,,,
2023,51065548,1,2023-05-14,1,90J,44,41,M,20,20,,,,
2023,51065571,1,2023-05-23,3,90Z,30,27,F,10,20,,,,
2023,51065540,1,2023-05-17,3,90Z,33,30,F,10,20,,,,
2023,51065555,1,2023-05-17,3,90Z,26,23,M,20,20,,,,
2023,51065589,1,2023-05-13,1,90D,35,32,F,20,20,,,,
2023,51065617,1,2023-05-19,3,90Z,35,32,M,10,20,,,,
2023,51065638,1,2023-05-20,1,90D,63,60,M,20,20,,,,
2023,51065449,2,2023-05-06,3,90J,18,15,M,20,20,,R,,
2023,51065466,1,2023-05-07,3,90J,20,17,M,10,20,,R,,
2023,51065476,3,2023-05-07,2,90J,22,19,M,10,20,,,,
2023,51065487,1,2023-05-08,2,90J,27,24,F,20,20,,,,
2023,52055786,2,2023-05-03,3,90Z,31,28,M,20,20,,,,
2023,52055767,1,2023-05-18,3,90Z,40,37,F,10,20,,,,
2023,52055837,1,2023-05-17,1,90J,24,21,F,20,20,,,,
2023,52056054,1,2023-05-11,3,90J,32,29,F,20,20,,,,
2023,52310224,1,2023-05-24,3,90J,38,35,F,10,20,,,,
2023,52583196,1,2023-05-09,3,90J,43,40,F,10,20,,,,
2023,51371719,1,2023-06-07,1,90Z,33,30,M,10,20,,,,
2023,51673653,1,2023-06-08,3,90Z,28,25,M,20,20,,,,
2023,51673403,1,2023-06-06,3,90Z,27,24,M,20,20,,,,
2023,51065607,1,2023-06-17,3,90Z,35,32,F,20,20,,,,
2023,51065822,1,2023-06-25,3,90Z,39,36,M,10,20,,,,
2023,51065862,1,2023-06-26,3,90Z,35,32,F,20,20,,,,
2023,51065758,1,2023-06-22,1,90F,35,32,F,20,20,,,,
2023,51065778,1,2023-06-11,1,90D,31,28,M,10,10,,,,
2023,51065805,1,2023-06-24,2,90D,24,21,M,10,20,,,,
2023,51065813,1,2023-06-26,3,90C,19,16,F,20,20,,R,,
2023,51065557,1,2023-06-01,3,90Z,49,46,M,10,20,,,,
2023,51065576,1,2023-06-01,3,90Z,45,42,M,20,20,,,,
2023,51065604,1,2023-06-01,3,90C,17,14,M,10,20,,R,,
2023,51065622,1,2023-06-02,3,90Z,31,28,M,10,20,,,,
2023,51065809,1,2023-06-25,1,90F,33,30,F,20,20,,,,
2023,49999411,1,2023-02-24,1,90Z,33,30,F,10,10,,,,
2023,49999425,1,2023-02-28,3,90Z,58,55,M,10,20,,,,
2023,49999364,1,2023-02-14,3,90Z,69,66,M,98,40,,,,
2023,49999389,1,2023-02-15,3,90Z,25,22,F,20,20,,,,
2023,49999458,1,2023-02-13,3,90J,21,18,M,20,40,,,,
2023,49999467,1,2023-02-20,1,90Z,52,49,M,20,20,,,,
2023,49999426,1,2023-02-08,3,90Z,39,36,F,10,20,,,,
2023,49999439,1,2023-02-09,1,90Z,27,24,M,10,20,,,,
2023,49999449,1,2023-02-11,3,90Z,34,31,M,20,40,,,,
2023,49999459,1,2023-02-14,3,90Z,39,36,M,10,40,,,,
2023,49999480,1,2023-02-02,3,90Z,32,29,M,20,20,,,,
2023,49999487,1,2023-02-05,3,90Z,28,25,M,10,10,,,,
2023,49999498,1,2023-02-06,1,90Z,31,28,M,20,20,,,,
2023,51059676,1,2023-02-07,3,90D,34,31,F,20,20,,,,
2023,51059729,1,2023-02-20,3,90Z,31,28,M,20,20,,,,
2023,51059699,1,2023-02-21,1,90D,39,36,M,10,10,,,,
2023,51059702,1,2023-02-16,3,90D,45,42,M,20,20,,,,
2023,48866340,1,2023-03-19,3,90D,39,36,M,20,20,,,,
2023,48866342,1,2023-03-19,2,90D,46,43,M,10,10,,,,
2023,48866343,1,2023-03-03,3,90Z,37,34,F,10,20,,,,
2023,48866344,1,2023-03-04,3,90Z,49,46,M,10,20,,,,
2023,48866346,1,2023-03-04,3,90Z,46,43,M,20,20,,,,
2023,48866348,1,2023-03-05,3,90Z,49,46,M,10,20,,,,
2023,48866349,1,2023-03-05,3,90D,58,55,F,20,20,,,,
2023,48866351,1,2023-03-07,3,90Z,38,35,M,10,20,,,,
2023,48866345,1,2023-03-11,3,90Z,29,26,M,20,20,,,,
2023,48866347,1,2023-03-12,1,90Z,35,32,F,10,20,,,,
2023,48866350,1,2023-03-13,3,90Z,35,32,F,10,20,,,,
2023,48866353,1,2023-03-15,3,90C,38,35,M,10,20,,,,
2023,48866354,1,2023-03-17,3,90Z,28,25,M,10,20,,,,
2023,48866355,1,2023-03-18,1,90Z,38,35,M,10,40,,,,
2023,48866363,1,2023-03-08,1,90Z,30,27,M,20,20,,,,
2023,48866367,1,2023-03-10,3,90Z,21,18,M,20,20,,,,
2023,48866368,1,2023-03-10,1,90Z,45,42,F,10,20,,,,
2023,48866370,1,2023-03-20,1,90Z,30,27,M,10,20,,,,
2023,48866373,1,2023-03-22,3,90C,37,34,M,20,40,,,,
2023,48866374,1,2023-03-25,3,90Z,22,19,M,20,20,,,,
2023,48866375,1,2023-03-26,3,90Z,43,40,M,10,20,,,,
2023,48866376,1,2023-03-26,1,90D,20,17,M,10,20,,H,,
2023,48866377,1,2023-03-26,2,90Z,37,34,F,10,20,,,,
2023,48866378,1,2023-03-28,3,90Z,35,32,F,20,20,,,,
2023,48866379,1,2023-03-28,1,90Z,40,37,M,10,20,,,,
2023,48866386,1,2023-03-29,3,90Z,37,34,M,10,20,,,,
2023,51669490,1,2023-03-21,2,90D,40,37,F,10,20,,,,
2023,51059800,1,2023-03-14,3,90D,45,42,F,10,20,,,,
2023,49129171,1,2023-04-25,1,90Z,33,30,M,10,20,,,,
2023,49129185,1,2023-04-27,3,90Z,29,26,F,10,40,,,,
2023,49129192,1,2023-04-27,3,90Z,37,34,M,10,20,,,,
2023,49129204,1,2023-04-28,3,90Z,25,22,F,20,20,,,,
2023,49129142,1,2023-04-15,2,90Z,60,57,F,10,20,,,,
2023,49129156,1,2023-04-16,1,90Z,60,57,F,10,20,,,,
2023,49129170,1,2023-04-17,3,90Z,61,58,F,20,20,,,,
2023,49129183,1,2023-04-06,3,90Z,33,30,M,20,20,,,,
2023,49129197,1,2023-04-10,1,90Z,40,37,M,10,20,,,,
2023,49129122,1,2023-04-01,3,90Z,30,27,F,10,20,,,,
2023,49129133,1,2023-04-19,1,90D,33,30,M,20,20,,,,
2023,49129160,1,2023-04-21,1,90Z,43,40,M,10,20,,,,
2023,49129203,1,2023-04-24,3,90Z,45,42,M,10,20,,,,
2023,49129126,1,2023-04-17,1,90C,52,49,F,10,20,,,,
2023,49129141,1,2023-04-20,1,90Z,32,29,F,20,20,,,,
2023,49129152,1,2023-04-22,3,90D,24,21,F,10,20,,,,
2023,49129210,2,2023-04-24,3,90Z,44,41,M,10,20,,,,
2023,49129162,1,2023-04-27,3,90Z,37,34,F,98,40,,,,
2023,49129094,1,2023-04-02,3,90Z,45,42,M,20,20,,,,
2023,49129103,1,2023-04-03,3,90Z,27,24,M,10,20,,,,
2023,49129119,1,2023-04-04,3,90Z,36,33,F,20,20,,,,
2023,49129099,1,2023-04-03,3,90Z,38,35,M,98,40,,,,
2023,49129108,1,2023-04-03,3,90Z,28,25,M,10,40,,,,
2023,49129125,1,2023-04-04,3,90Z,47,44,M,20,20,,,,
2023,49129132,1,2023-04-01,1,90Z,27,24,M,20,40,,,,
2023,49129127,1,2023-04-18,1,90Z,56,53,M,10,20,,,,
2023,49129136,1,2023-04-15,1,90D,61,58,M,20,20,,,,
2023,49129151,1,2023-04-16,3,90D,18,15,M,20,20,,H,,
2023,49129164,1,2023-04-17,3,90Z,60,57,M,10,20,,,,
2023,49129124,1,2023-04-01,3,90Z,44,41,F,10,10,,,,
2023,49129140,1,2023-04-02,1,90Z,32,29,F,20,20,,,,
2023,49129137,1,2023-04-15,3,90Z,44,41,F,10,20,,,,
2023,49129155,1,2023-04-29,3,90Z,22,19,F,20,20,,,,
2023,49129180,1,2023-04-27,3,90Z,39,36,M,10,40,,,,
2023,49129196,1,2023-04-28,3,90Z,28,25,M,10,40,,,,
2023,49129209,1,2023-04-29,3,90Z,41,38,F,10,10,,,,
2023,49129194,1,2023-04-09,3,90Z,49,46,F,98,40,,,,
2023,49129208,1,2023-04-15,2,90Z,60,57,F,10,20,,,,
2023,49129131,1,2023-04-15,3,90Z,43,40,M,10,10,,,,
2023,49999372,1,2023-04-30,2,90G,21,18,M,10,20,,,,
2023,51059710,1,2023-04-15,3,90D,21,18,M,20,20,,,,
2023,51059712,1,2023-04-07,1,90D,35,32,M,20,20,,,,
2023,51059686,1,2023-04-16,3,90D,39,36,F,10,20,,,,
2023,51059671,1,2023-04-05,3,90D,69,66,F,10,20,,,,
2023,51059692,1,2023-04-24,3,90D,50,47,M,10,20,,,,
2023,51059757,1,2023-04-15,3,90D,34,31,M,20,20,,,,
2023,51059731,1,2023-04-20,3,90D,25,22,F,10,20,,,,
2023,51059694,1,2023-04-22,2,90G,23,20,F,10,20,,,,
2023,51059775,1,2023-04-22,1,90D,21,18,F,10,20,,,,
2023,49427339,1,2023-05-13,3,90Z,37,34,M,10,40,,,,
2023,49427333,1,2023-05-03,3,90Z,31,28,M,10,20,,,,
2023,49427373,1,2023-05-27,3,90Z,46,43,M,10,40,,,,
2023,49427337,1,2023-05-05,1,90Z,44,41,M,10,20,,,,
2023,49427343,1,2023-05-07,2,90D,31,28,M,10,20,,,,
2023,49427350,1,2023-05-06,1,90Z,55,52,M,10,20,,,,
2023,49427360,1,2023-05-09,3,90Z,50,47,M,20,40,,,,
2023,49427374,1,2023-05-27,2,90J,45,42,F,10,40,,,,
2023,49427379,1,2023-05-30,1,90Z,32,29,M,20,20,,,,
2023,49427382,1,2023-05-31,1,90B,17,14,M,10,20,,H,,
2023,49427385,1,2023-05-12,1,90F,36,33,F,10,20,,,,
2023,49427338,1,2023-05-02,1,90Z,30,27,F,10,20,,,,
2023,49427341,1,2023-05-02,1,90Z,52,49,F,10,20,,,,
2023,49427347,2,2023-05-03,1,90Z,28,25,F,20,20,,,,
2023,49427353,1,2023-05-03,1,90Z,34,31,M,20,20,,,,
2023,49427358,1,2023-05-03,3,90Z,32,29,M,20,20,,,,
2023,49427363,1,2023-05-16,2,90Z,53,50,M,10,20,,,,
2023,49427366,1,2023-05-23,2,90Z,25,22,F,10,20,,,,
2023,49427370,1,2023-05-24,1,90Z,48,45,F,20,20,,,,
2023,49427378,1,2023-05-26,1,90D,42,39,M,10,20,,,,
2023,49427383,1,2023-05-31,1,90Z,42,39,M,10,20,,,,
2023,49427335,1,2023-05-05,3,90Z,33,30,M,20,20,,,,
2023,49427340,1,2023-05-06,1,90D,35,32,F,10,20,,,,
2023,49427346,1,2023-05-06,1,90Z,38,35,M,20,20,,,,
2023,49427352,1,2023-05-07,3,90D,25,22,F,20,20,,,,
2023,49427336,1,2023-05-12,3,90D,35,32,F,10,20,,,,
2023,49427342,1,2023-05-14,3,90D,51,48,M,20,20,,,,
2023,49427387,1,2023-05-28,3,90Z,50,47,M,10,20,,,,
2023,49427388,1,2023-05-27,3,90Z,36,33,M,20,20,,,,
2023,49427344,1,2023-05-03,1,90Z,54,51,F,10,20,,,,
2023,49427349,1,2023-05-03,1,90Z,37,34,F,10,20,,,,
2023,49427334,1,2023-05-02,3,90Z,23,20,M,10,20,,,,
2023,49427332,1,2023-05-02,1,90Z,35,32,F,10,20,,,,
2023,49427354,1,2023-05-19,3,90Z,26,23,M,20,20,,,,
2023,49427367,1,2023-05-21,3,90D,24,21,M,10,10,,,,
2023,49427375,1,2023-05-23,3,90Z,37,34,F,20,20,,,,
2023,49427355,1,2023-05-16,2,90Z,53,50,M,10,20,,,,
2023,49427368,1,2023-05-23,2,90Z,33,30,F,10,20,,,,
2023,49427372,1,2023-05-25,1,90Z,57,54,M,10,20,,,,
2023,49427380,1,2023-05-27,3,90Z,33,30,M,20,20,,,,
2023,49427384,1,2023-05-31,3,90Z,34,31,M,20,20,,,,
2023,49427331,1,2023-05-01,3,90Z,42,39,M,20,20,,,,
2023,49427351,1,2023-05-16,3,90Z,52,49,M,10,20,,,,
2023,49427361,1,2023-05-19,3,90Z,26,23,F,20,20,,,,
2023,49427386,1,2023-05-28,3,90Z,31,28,M,10,20,,,,
2023,49427359,1,2023-05-19,3,90Z,26,23,M,10,20,,,,
2023,49427362,1,2023-05-19,3,90Z,56,53,M,10,20,,,,
2023,49427365,1,2023-05-19,3,90Z,34,31,M,10,20,,,,
2023,49427371,1,2023-05-20,1,90D,38,35,M,10,10,,,,
2023,49427381,1,2023-05-30,1,90Z,56,53,M,10,20,,,,
2023,51059732,1,2023-05-11,3,90D,41,38,M,10,20,,,,
2023,51059755,1,2023-05-23,3,90D,63,60,F,10,20,,,,
2023,51059734,1,2023-05-13,3,90D,28,25,M,10,10,,,,
2023,51059878,1,2023-05-22,1,90D,47,44,M,10,20,,,,
2023,51059704,1,2023-05-15,1,90D,38,35,M,10,20,,,,
2023,51059787,1,2023-05-18,3,90D,28,25,F,10,20,,,,
2023,51059848,1,2023-05-28,3,90Z,44,41,F,10,20,,,,
2023,51059716,1,2023-05-20,3,90D,33,30,F,10,20,,,,
2023,49763521,1,2023-06-23,2,90Z,56,53,F,10,20,,,,
2023,49763537,1,2023-06-23,3,90Z,53,50,M,10,20,,,,
2023,49763552,1,2023-06-23,3,90Z,55,52,M,10,40,,,,
2023,49763563,1,2023-06-24,3,90Z,35,32,M,20,20,,,,
2023,49763565,1,2023-06-17,3,90Z,36,33,F,10,20,,,,
2023,49763571,1,2023-06-17,3,90Z,32,29,M,10,20,,,,
2023,49763462,1,2023-06-03,3,90Z,45,42,M,20,20,,,,
2023,49763469,1,2023-06-07,3,90Z,50,47,M,10,20,,,,
2023,49763487,1,2023-06-10,1,90Z,26,23,M,20,20,,,,
2023,49763440,1,2023-06-06,3,90Z,41,38,M,10,20,,,,
2023,49763527,2,2023-06-23,2,90Z,32,29,F,10,20,,,,
2023,49763545,1,2023-06-23,3,90Z,47,44,M,10,20,,,,
2023,49763556,1,2023-06-24,1,90Z,30,27,M,10,20,,,,
2023,49763568,1,2023-06-24,3,90Z,48,45,F,10,20,,,,
2023,49763547,1,2023-06-17,3,90D,22,19,F,10,20,,,,
2023,49763555,1,2023-06-17,1,90Z,74,71,M,10,20,,,,
2023,49763559,1,2023-06-16,1,90Z,45,42,M,10,20,,,,
2023,49763578,1,2023-06-16,3,90Z,37,34,F,10,20,,,,
2023,49763554,1,2023-06-27,3,90Z,35,32,F,20,20,,,,
2023,49763562,1,2023-06-28,1,90Z,39,36,M,10,10,,,,
2023,49763567,1,2023-06-26,2,90Z,40,37,F,10,20,,,,
2023,49763575,1,2023-06-30,1,90D,45,42,M,10,20,,,,
2023,49763558,1,2023-06-27,3,90Z,36,33,M,20,20,,,,
2023,49763497,1,2023-06-02,1,90G,22,19,M,10,20,,,,
2023,49763507,1,2023-06-03,2,90G,20,17,F,10,20,,H,,
2023,49763512,1,2023-06-03,2,90D,28,25,M,10,40,,,,
2023,49763481,1,2023-06-01,1,90Z,24,21,M,10,20,,,,
2023,49763490,1,2023-06-02,1,90Z,57,54,F,20,20,,,,
2023,49763516,1,2023-06-05,3,90Z,56,53,M,20,20,,,,
2023,49763526,1,2023-06-03,1,90Z,39,36,M,20,40,,,,
2023,49763513,1,2023-06-12,3,90Z,25,22,F,20,20,,,,
2023,49763515,1,2023-06-10,3,90D,36,33,M,10,10,,,,
2023,49763533,1,2023-06-13,3,90Z,58,55,F,20,40,,,,
2023,49763542,1,2023-06-13,1,90Z,46,43,M,10,20,,,,
2023,49763546,1,2023-06-13,3,90Z,39,36,M,10,20,,,,
2023,49763553,1,2023-06-16,1,90D,51,48,F,10,20,,,,
2023,49763500,1,2023-06-11,3,90Z,53,50,F,20,20,,,,
2023,49763506,1,2023-06-09,3,90Z,49,46,M,10,20,,,,
2023,49763525,1,2023-06-12,3,90G,17,14,F,10,20,,R,,
2023,49763477,1,2023-06-04,1,90Z,41,38,F,10,20,,,,
2023,49763493,1,2023-06-11,1,90Z,63,60,M,20,20,,,,
2023,49763518,1,2023-06-20,3,90Z,28,25,M,10,20,,,,
2023,49999641,1,2023-06-21,1,90Z,72,69,M,20,20,,,,
2023,51669552,1,2023-06-16,1,90D,56,53,F,10,20,,,,
2023,51669517,1,2023-06-06,1,90D,35,32,F,10,20,,,,
2023,51669603,1,2023-06-20,3,90D,21,18,M,10,20,,,,
2023,51059827,1,2023-06-24,3,90D,23,20,M,10,20,,,,
2023,51059813,1,2023-06-07,1,90D,34,31,F,10,20,,,,
2023,49999464,1,2023-07-20,3,90Z,35,32,M,20,20,,,,
2023,49999481,1,2023-07-21,1,90Z,30,27,M,20,20,,,,
2023,49999493,1,2023-07-21,3,90Z,28,25,F,20,20,,,,
2023,49999516,1,2023-07-24,1,90Z,24,21,M,10,20,,,,
2023,49999456,1,2023-07-20,1,90Z,38,35,M,10,20,,,,
2023,51065840,1,2023-06-25,1,90D,40,37,F,10,20,,,,
2023,51065887,1,2023-06-26,1,90Z,27,24,M,10,20,,,,
2023,51065585,1,2023-06-05,2,90J,36,33,M,10,20,,,,
2023,51065747,1,2023-06-30,3,90Z,36,33,M,20,20,,,,
2023,51065732,1,2023-06-15,1,90D,40,37,F,10,20,,,,
2023,51065763,1,2023-06-28,2,90J,42,39,M,10,20,,,,
2023,51065772,1,2023-06-29,2,90D,39,36,M,10,20,,,,
2023,51065799,1,2023-06-29,3,90Z,28,25,M,10,20,,,,
2023,51065833,1,2023-06-23,3,90C,19,16,F,20,20,,R,,
2023,51065870,1,2023-06-29,1,90Z,44,41,M,20,20,,,,
2023,51065624,1,2023-06-19,2,90J,40,37,F,10,20,,,,
2023,51065650,1,2023-06-19,3,90C,20,17,F,10,20,,H,,
2023,51065675,1,2023-06-20,3,90Z,36,33,M,20,20,,,,
2023,51065729,1,2023-06-20,2,90J,65,62,M,10,20,,,,
2023,51065736,1,2023-06-27,3,90J,35,32,M,10,20,,,,
2023,51065764,1,2023-06-27,3,90Z,28,25,M,20,20,,,,
2023,51065790,1,2023-06-27,3,90Z,51,48,F,10,20,,,,
2023,51065830,1,2023-06-28,1,90J,44,41,M,20,20,,,,
2023,51065669,1,2023-06-21,3,90C,17,14,M,20,20,,R,,
2023,51065739,1,2023-06-22,1,90J,37,34,F,20,20,,,,
2023,51065600,1,2023-06-11,2,90D,52,49,M,10,10,,,,
2023,51065621,1,2023-06-11,1,90J,64,61,M,20,20,,,,
2023,51065670,1,2023-06-12,3,90Z,43,40,M,10,20,,,,
2023,51066052,1,2023-06-12,3,90Z,38,35,M,10,20,,,,
2023,51065610,1,2023-06-10,1,90D,23,20,M,20,20,,,,
2023,51065632,1,2023-06-11,2,90D,55,52,F,20,20,,,,
2023,51065654,1,2023-06-11,3,90C,18,15,M,20,20,,R,,
2023,51065682,1,2023-06-11,1,90Z,23,20,M,20,40,,,,
2023,51065785,1,2023-06-22,2,90Z,40,37,M,10,20,,,,
2023,51065754,1,2023-06-27,3,90Z,24,21,M,20,20,,,,
2023,51065776,1,2023-06-27,3,90Z,30,27,F,10,20,,,,
2023,51065806,1,2023-06-27,1,90J,37,34,M,10,20,,,,
2023,51065849,1,2023-06-28,3,90J,48,45,M,10,20,,,,
2023,51065687,1,2023-06-21,3,90Z,51,48,M,10,20,,,,
2023,51065700,1,2023-06-21,3,90Z,26,23,M,20,20,,,,
2023,51065724,1,2023-06-22,3,90Z,38,35,F,10,20,,,,
2023,51065656,1,2023-06-15,3,90Z,33,30,M,20,20,,,,
2023,51065699,1,2023-06-16,1,90D,51,48,F,10,20,,,,
2023,51065733,1,2023-06-17,1,90J,29,26,M,10,20,,,,
2023,51065683,1,2023-06-16,1,90D,45,42,M,10,20,,,,
2023,51065718,1,2023-06-17,3,90Z,37,34,M,20,20,,,,
2023,51065744,1,2023-06-17,1,90D,44,41,F,10,20,,,,
2023,51065756,1,2023-06-17,3,90Z,28,25,M,10,20,,,,
2023,51065550,1,2023-06-01,3,90C,18,15,F,20,20,,R,,
2023,51065568,1,2023-06-01,3,90Z,32,29,M,20,20,,,,
2023,51065586,1,2023-06-01,3,90Z,29,26,F,20,20,,,,
2023,51065644,1,2023-06-02,2,90D,51,48,M,10,10,,,,
2023,51065612,1,2023-06-19,1,90J,30,27,F,10,20,,,,
2023,51065636,2,2023-06-19,2,90J,49,46,M,10,20,,,,
2023,51065665,1,2023-06-20,1,90Z,37,34,M,20,20,,,,
2023,51065697,1,2023-06-20,3,90Z,60,57,M,10,20,,,,
2023,51065711,1,2023-06-20,3,90Z,64,61,M,10,20,,,,
2023,51066003,1,2023-06-17,2,90J,33,30,M,20,20,,,,
2023,51065753,1,2023-06-12,2,90Z,37,34,M,10,20,,,,
2023,51065773,1,2023-06-14,3,90Z,35,32,F,20,20,,,,
2023,51065742,1,2023-06-12,3,90Z,55,52,M,20,40,,,,
2023,51065767,1,2023-06-12,2,90J,55,52,M,10,20,,,,
2023,51065789,1,2023-06-11,1,90D,24,21,M,20,20,,,,
2023,51065766,1,2023-06-18,1,90D,28,25,M,40,20,,,,
2023,49999473,1,2023-07-21,3,90Z,39,36,M,10,20,,,,
2023,49999486,1,2023-07-21,3,90J,35,32,M,98,40,,,,
2023,49999507,1,2023-07-19,1,90Z,43,40,F,10,20,,,,
2023,49999446,1,2023-07-28,1,90Z,38,35,F,10,10,,,,
2023,49999454,1,2023-07-29,3,90D,30,27,M,10,20,,,,
2023,49999534,1,2023-07-08,1,90D,47,44,F,20,20,,,,
2023,49999444,1,2023-07-07,3,90Z,25,22,M,20,20,,,,
2023,49999527,1,2023-07-07,1,90Z,33,30,F,10,20,,,,
2023,49999437,1,2023-07-17,2,90Z,41,38,F,10,20,,,,
2023,49999448,1,2023-07-19,3,90D,25,22,M,10,20,,,,
2023,49999609,1,2023-07-28,3,90Z,24,21,M,10,20,,,,
2023,49999626,1,2023-07-28,3,90Z,35,32,M,10,20,,,,
2023,49999601,1,2023-07-28,3,90Z,49,46,M,10,20,,,,
2023,49999633,1,2023-07-28,3,90D,30,27,M,10,20,,,,
2023,49999476,1,2023-07-29,3,90D,24,21,M,10,10,,,,
2023,49999488,1,2023-07-27,2,90Z,72,69,M,20,20,,,,
2023,49999435,1,2023-07-25,1,90Z,47,44,M,10,20,,,,
2023,49999445,1,2023-07-25,3,90Z,60,57,M,10,40,,,,
2023,49999457,1,2023-07-26,1,90Z,43,40,F,20,20,,,,
2023,49999475,1,2023-07-25,1,90Z,40,37,M,10,20,,,,
2023,49999482,1,2023-07-26,2,90Z,44,41,M,10,20,,,,
2023,49999491,1,2023-07-26,3,90Z,26,23,F,20,20,,,,
2023,49999500,1,2023-07-21,3,90Z,31,28,M,20,20,,,,
2023,49999510,1,2023-07-27,3,90Z,29,26,M,20,40,,,,
2023,49999466,1,2023-07-26,1,90Z,47,44,M,10,20,,,,
2023,49999566,1,2023-07-16,3,90Z,37,34,F,20,20,,,,
2023,49999574,1,2023-07-14,2,90Z,29,26,M,10,20,,,,
2023,49999581,1,2023-07-15,3,90Z,47,44,M,10,20,,,,
2023,49999547,1,2023-07-15,1,90D,32,29,M,10,20,,,,
2023,49999556,1,2023-07-14,3,90Z,42,39,M,10,20,,,,
2023,49999561,1,2023-07-15,1,90C,46,43,M,10,20,,,,
2023,49999427,1,2023-07-07,3,90Z,30,27,F,10,20,,,,
2023,49999479,1,2023-07-14,2,90Z,53,50,M,10,20,,,,
2023,49999470,1,2023-07-02,3,90Z,39,36,F,20,20,,,,
2023,49999478,1,2023-07-03,1,90J,33,30,M,10,20,,,,
2023,49999489,1,2023-07-03,1,90Z,35,32,F,20,20,,,,
2023,49999499,1,2023-07-05,1,90Z,42,39,M,10,20,,,,
2023,49999452,1,2023-07-14,3,90D,34,31,F,20,20,,,,
2023,49999463,1,2023-07-14,1,90Z,29,26,M,10,20,,,,
2023,49999469,1,2023-07-13,3,90Z,47,44,M,10,10,,,,
2023,49999460,1,2023-07-01,3,90Z,56,53,M,10,40,,,,
2023,49999509,1,2023-07-05,3,90Z,60,57,M,10,20,,,,
2023,49999515,1,2023-07-06,3,90Z,55,52,M,10,20,,,,
2023,51669470,1,2023-07-14,3,90D,29,26,F,10,20,,,,
2023,51669518,1,2023-07-29,3,90D,73,70,M,10,20,,,,
2023,51060014,1,2023-07-11,1,90D,46,43,M,10,20,,,,
2023,51059882,1,2023-07-27,3,90D,22,19,M,10,20,,,,
2023,51059792,1,2023-07-21,3,90D,43,40,F,98,20,,,,
2023,51059934,1,2023-07-28,1,90D,59,56,M,20,20,,,,
2023,52050187,1,2023-07-06,1,90D,48,45,F,10,20,,,,
2023,52050191,1,2023-07-16,3,90D,34,31,F,10,20,,,,
2023,49999528,1,2023-08-13,3,90Z,30,27,M,20,20,,,,
