data_year,groupb_arrestee_id,weapon_code,weapon_id
2023,52056357,01,51
2023,52056353,01,51
2023,51674380,01,51
2023,51674385,01,51
2023,51674387,01,51
2023,51674390,01,51
2023,51674382,01,51
2023,51674389,01,51
2023,51674377,01,51
2023,51674386,01,51
2023,51674381,01,51
2023,51674388,01,51
2023,51674399,01,51
2023,52056360,01,51
2023,52056361,01,51
2023,48496104,01,51
2023,48495845,01,51
2023,48495984,01,51
2023,48495827,01,51
2023,48495848,01,51
2023,48872555,01,51
2023,48872557,01,51
2023,48872559,01,51
2023,48872556,01,51
2023,48872558,01,51
2023,49432045,16,52
2023,49133147,01,51
2023,49133148,01,51
2023,49432034,01,51
2023,49432046,01,51
2023,49766888,01,51
2023,49766894,01,51
2023,49766885,01,51
2023,49766890,01,51
2023,49766897,12,3
2023,50002743,01,51
2023,50002718,01,51
2023,50002731,01,51
2023,50658962,01,51
2023,50658963,01,51
2023,50373368,01,51
2023,50373361,01,51
2023,50373377,01,51
2023,50658868,01,51
2023,50658877,11,1
2023,50658877,16,52
2023,50658871,01,51
2023,50658862,01,51
2023,51065147,01,51
2023,51065039,01,51
2023,51065050,01,51
2023,51065045,01,51
2023,51674289,01,51
2023,51674210,01,51
2023,51674215,01,51
2023,52056215,01,51
2023,52056219,01,51
2023,52056217,01,51
2023,48177475,01,51
2023,48177443,01,51
2023,48177473,01,51
2023,48177451,01,51
2023,48177457,01,51
2023,48177463,01,51
2023,48177465,01,51
2023,48177454,01,51
2023,48177460,01,51
2023,48177461,01,51
2023,48495620,01,51
2023,48495635,01,51
2023,48495625,01,51
2023,48495629,01,51
2023,48495631,01,51
2023,48495649,01,51
2023,48495650,01,51
2023,48495653,01,51
2023,48495651,01,51
2023,48495628,01,51
2023,48495630,01,51
2023,48495633,01,51
2023,48495636,01,51
2023,49431902,01,51
2023,49132943,01,51
2023,49431927,01,51
2023,48872403,01,51
2023,48872408,01,51
2023,48872404,12,3
2023,48496366,16,52
2023,48496368,01,51
2023,50373634,01,51
2023,49767543,01,51
2023,49767548,01,51
2023,50003329,01,51
2023,50373638,01,51
2023,50373636,01,51
2023,50373643,01,51
2023,51065401,01,51
2023,52310954,01,51
2023,52056384,01,51
2023,52056385,01,51
2023,52056378,01,51
2023,52056376,01,51
2023,52056386,01,51
2023,52056377,01,51
2023,52056382,01,51
2023,52056380,01,51
2023,48495239,01,51
2023,48872005,01,51
2023,48872011,01,51
2023,49132353,01,51
2023,49132356,01,51
2023,49132354,01,51
2023,49431286,01,51
2023,49431257,01,51
2023,49766084,01,51
2023,49766090,01,51
2023,49766081,01,51
2023,49766087,01,51
2023,50001982,01,51
2023,50371635,01,51
2023,50657548,01,51
2023,51064002,01,51
2023,51063999,01,51
2023,51063995,01,51
2023,51372292,01,51
2023,51673730,01,51
2023,51673731,01,51
2023,47845278,01,51
2023,47845279,01,51
2023,47845280,01,51
2023,48176509,01,51
2023,48176508,01,51
2023,48176506,01,51
2023,48176510,01,51
2023,48176512,01,51
2023,48176514,01,51
2023,48176505,01,51
2023,48176507,01,51
2023,48176511,01,51
2023,48176513,01,51
2023,48176501,01,51
2023,48495020,01,51
2023,48495021,01,51
2023,48495029,01,51
2023,48495034,01,51
2023,48495015,01,51
2023,48495024,01,51
2023,48495032,01,51
2023,48495038,01,51
2023,48495009,01,51
2023,48495022,01,51
2023,48495013,01,51
2023,48495027,01,51
2023,48495061,01,51
2023,48495042,01,51
2023,48871638,01,51
2023,48871651,01,51
2023,48871631,01,51
2023,48871645,01,51
2023,48871632,01,51
2023,48871650,01,51
2023,48871667,01,51
2023,48871689,01,51
2023,48871658,01,51
2023,48871676,01,51
2023,49132205,01,51
2023,49431242,01,51
2023,49132145,01,51
2023,49132159,01,51
2023,49132163,01,51
2023,49132142,01,51
2023,49132149,01,51
2023,49132144,01,51
2023,49132153,01,51
2023,49132151,01,51
2023,49132157,01,51
2023,49132162,01,51
2023,49431249,01,51
2023,49431243,01,51
2023,49431245,01,51
2023,49431247,01,51
2023,49431244,01,51
2023,49431246,01,51
2023,49431248,01,51
2023,49765921,01,51
2023,49765916,01,51
2023,49765925,01,51
2023,50001886,01,51
2023,50001889,01,51
2023,50001888,01,51
2023,50001890,01,51
2023,50371620,01,51
2023,50371595,01,51
2023,50371605,16,52
2023,50371616,01,51
2023,50371591,01,51
2023,50371599,01,51
2023,50371611,01,51
2023,50371604,01,51
2023,50371609,01,51
2023,50371615,01,51
2023,50657342,01,51
2023,50657344,16,52
2023,50657343,01,51
2023,50657345,01,51
2023,51063845,01,51
2023,51063848,01,51
2023,51063844,01,51
2023,51063847,01,51
2023,51063842,01,51
2023,51063846,01,51
2023,51063841,01,51
2023,51063843,01,51
2023,51372080,01,51
2023,51372098,01,51
2023,51372173,01,51
2023,51372090,01,51
2023,51372068,01,51
2023,51372086,01,51
2023,51372042,01,51
2023,51372124,01,51
2023,51372166,01,51
2023,51673271,01,51
2023,51063850,01,51
2023,52055536,01,51
2023,52309967,01,51
2023,52310034,01,51
2023,51372054,01,51
2023,51372071,01,51
2023,51372082,01,51
2023,51372093,01,51
2023,51673233,01,51
2023,51673264,01,51
2023,51673257,01,51
2023,51673255,01,51
2023,51673272,01,51
2023,51673299,01,51
2023,52055566,01,51
2023,52055538,01,51
2023,52055527,01,51
2023,52310060,01,51
2023,52310086,01,51
2023,52309998,01,51
2023,52309936,01,51
2023,52310073,01,51
2023,52309959,01,51
2023,52310013,01,51
2023,52310080,01,51
2023,52310054,01,51
2023,52309999,01,51
2023,48495874,01,51
2023,48495875,01,51
2023,48495921,01,51
2023,48496040,01,51
2023,48495857,01,51
2023,48495947,01,51
2023,48496026,01,51
2023,48496031,01,51
2023,48496030,01,51
2023,48496032,01,51
2023,48496034,01,51
2023,48496064,01,51
2023,48495910,01,51
2023,48496037,01,51
2023,48495898,01,51
2023,48495934,01,51
2023,48496002,01,51
2023,48496010,01,51
2023,48496023,01,51
2023,48496043,01,51
2023,48496042,01,51
2023,48495924,01,51
2023,48496005,01,51
2023,48496018,01,51
2023,48496027,01,51
2023,48496084,01,51
2023,48872536,01,51
2023,48872538,01,51
2023,48872535,01,51
2023,48872537,01,51
2023,48872550,01,51
2023,48872552,01,51
2023,48872549,01,51
2023,48872392,12,3
2023,48872395,01,51
2023,48872397,01,51
2023,48872400,01,51
2023,48872394,01,51
2023,48872396,01,51
2023,48872399,01,51
2023,48872401,01,51
2023,49132845,01,51
2023,49132847,01,51
2023,49431877,01,51
2023,49132837,01,51
2023,49132839,01,51
2023,49132882,01,51
2023,49132838,01,51
2023,49132840,01,51
2023,49132880,01,51
2023,49132884,01,51
2023,49431907,01,51
2023,49431909,01,51
2023,49431880,01,51
2023,49431884,01,51
2023,49431885,01,51
2023,49431888,01,51
2023,49431894,01,51
2023,49431889,01,51
2023,49431895,01,51
2023,49431901,01,51
2023,49431904,01,51
2023,49431908,01,51
2023,49431887,01,51
2023,49431892,01,51
2023,49431899,01,51
2023,49431903,01,51
2023,49431905,01,51
2023,49431886,01,51
2023,49431890,01,51
2023,49431898,01,51
2023,49766685,01,51
2023,49766690,01,51
2023,49766702,01,51
2023,49766706,01,51
2023,49766679,01,51
2023,49766694,01,51
2023,49766699,01,51
2023,49766683,01,51
2023,49766688,01,51
2023,49766695,01,51
2023,49766691,01,51
2023,49766698,01,51
2023,49766687,01,51
2023,49766693,01,51
2023,49766700,01,51
2023,49766704,01,51
2023,49766686,01,51
2023,49766692,01,51
2023,49766757,01,51
2023,49766759,01,51
2023,49766758,01,51
2023,51372664,01,51
2023,50002295,01,51
2023,50002303,01,51
2023,50002313,01,51
2023,50002319,01,51
2023,50002299,01,51
2023,50002308,01,51
2023,50002317,01,51
2023,50002331,01,51
2023,50002340,01,51
2023,50002345,01,51
2023,50002373,01,51
2023,50002369,01,51
2023,50002320,01,51
2023,50002328,01,51
2023,50002335,01,51
2023,50002341,01,51
2023,50002347,01,51
2023,50373058,01,51
2023,50373135,01,51
2023,50373064,01,51
2023,50373095,01,51
2023,50373105,01,51
2023,50373121,01,51
2023,50373082,01,51
2023,50373091,01,51
2023,50373097,01,51
2023,50373101,01,51
2023,50373069,01,51
2023,50373075,01,51
2023,50373076,01,51
2023,50373085,01,51
2023,50373065,01,51
2023,50373074,01,51
2023,50373080,01,51
2023,50373088,01,51
2023,50373063,01,51
2023,50373077,01,51
2023,50373087,01,51
2023,50373093,01,51
2023,50373067,01,51
2023,50373066,01,51
2023,50373129,01,51
2023,50373090,01,51
2023,50373100,01,51
2023,50373114,01,51
2023,50373068,01,51
2023,50373071,01,51
2023,50657845,01,51
2023,50657848,01,51
2023,50657852,01,51
2023,50657864,01,51
2023,50657859,01,51
2023,50657847,01,51
2023,50657853,01,51
2023,50657858,01,51
2023,50657842,01,51
2023,50657844,01,51
2023,50657849,01,51
2023,50657856,01,51
2023,50657861,01,51
2023,50657846,01,51
2023,50657850,01,51
2023,50657855,01,51
2023,50657843,01,51
2023,51064827,01,51
2023,51064832,01,51
2023,51064838,01,51
2023,51064846,01,51
2023,51064860,01,51
2023,51064833,01,51
2023,51064830,01,51
2023,51064850,01,51
2023,51064854,01,51
2023,51064828,01,51
2023,51064834,01,51
2023,51064836,01,51
2023,51064842,01,51
2023,51064831,01,51
2023,51064835,01,51
2023,51064839,01,51
2023,51064845,01,51
2023,51064852,01,51
2023,51064829,01,51
2023,51064837,01,51
2023,51064841,01,51
2023,51372667,01,51
2023,51372679,01,51
2023,51372666,01,51
2023,51372671,01,51
2023,51372677,01,51
2023,51372670,01,51
2023,51372673,01,51
2023,51372676,01,51
2023,51372665,01,51
2023,51372657,01,51
2023,51372663,01,51
2023,51372669,01,51
2023,51372674,01,51
2023,51372653,01,51
2023,51372661,01,51
2023,51674121,01,51
2023,51372672,01,51
2023,51372668,01,51
2023,51372675,01,51
2023,51674109,01,51
2023,51674102,01,51
2023,51674105,01,51
2023,51674135,01,51
2023,51674139,01,51
2023,51674114,01,51
2023,51674119,01,51
2023,51674123,01,51
2023,51674115,01,51
2023,51674118,01,51
2023,51674124,01,51
2023,51674117,01,51
2023,51674120,01,51
2023,51674125,01,51
2023,51674133,01,51
2023,51674137,01,51
2023,51674112,01,51
2023,51674107,01,51
2023,51674111,01,51
2023,51674116,01,51
2023,51674122,01,51
2023,51674126,01,51
2023,51674128,01,51
2023,49431214,01,51
2023,49431218,01,51
2023,49431211,01,51
2023,49431216,01,51
2023,49765986,01,51
2023,50001891,01,51
2023,50001892,01,51
2023,50657352,01,51
2023,50657366,01,51
2023,51063852,01,51
2023,51063853,01,51
2023,51372209,01,51
2023,51673324,01,51
2023,49431531,01,51
2023,51064067,01,51
2023,51064064,01,51
2023,50657635,01,51
2023,49128473,16,52
2023,49998266,01,51
2023,52053550,01,51
2023,48494914,01,51
2023,48494938,01,51
2023,48494862,01,51
2023,48494866,01,51
2023,48494904,01,51
2023,48494864,01,51
2023,48494867,01,51
2023,48494871,01,51
2023,48494873,01,51
2023,48494879,01,51
2023,48494869,01,51
2023,48494908,01,51
2023,48494911,01,51
2023,48494891,01,51
2023,48494874,01,51
2023,48494910,01,51
2023,48494912,01,51
2023,48494865,01,51
2023,48494870,01,51
2023,48494872,01,51
2023,48494876,01,51
2023,48494890,01,51
2023,48871460,01,51
2023,48871459,01,51
2023,48871461,01,51
2023,48871469,01,51
2023,49766715,01,51
2023,49766712,01,51
2023,49766718,01,51
2023,49766720,01,51
2023,49766725,01,51
2023,49766722,01,51
2023,50657400,01,51
2023,50657474,01,51
2023,50657507,01,51
2023,50657420,01,51
2023,50657409,01,51
2023,50657457,01,51
2023,50657376,01,51
2023,50657402,01,51
2023,50657478,01,51
2023,50657428,01,51
2023,50657569,01,51
2023,50657427,01,51
2023,50657416,01,51
2023,50657397,01,51
2023,50657456,01,51
2023,50657426,01,51
2023,50657395,01,51
2023,50657381,01,51
2023,50657391,01,51
2023,50657383,01,51
2023,50657418,01,51
2023,50657436,01,51
2023,50657442,01,51
2023,50657480,01,51
2023,50657393,01,51
2023,50657460,01,51
2023,50657390,01,51
2023,50657601,01,51
2023,48494886,01,51
2023,48494877,01,51
2023,48494881,01,51
2023,48494883,01,51
2023,48494885,01,51
2023,48494887,01,51
2023,48494875,01,51
2023,48494878,01,51
2023,48494880,01,51
2023,48494882,01,51
2023,48494889,01,51
2023,48871462,01,51
2023,48871464,01,51
2023,48871466,01,51
2023,48871463,01,51
2023,48871465,01,51
2023,48871467,01,51
2023,48871476,01,51
2023,48871479,01,51
2023,48871487,01,51
2023,48871471,01,51
2023,48871475,01,51
2023,48871480,01,51
2023,48871484,01,51
2023,48871470,01,51
2023,48871473,01,51
2023,48871477,01,51
2023,49431147,01,51
2023,49431222,01,51
2023,49431154,01,51
2023,49431156,01,51
2023,49431141,01,51
2023,48871474,01,51
2023,48871478,01,51
2023,48871492,01,51
2023,48871494,01,51
2023,48871496,01,51
2023,48871498,01,51
2023,48871493,01,51
2023,48871495,01,51
2023,48871497,01,51
2023,48871499,01,51
2023,48871507,01,51
2023,48871509,01,51
2023,48871481,01,51
2023,48871482,01,51
2023,48871489,01,51
2023,48871491,16,52
2023,48871468,01,51
2023,48871506,01,51
2023,48871508,01,51
2023,48871472,01,51
2023,48871483,01,51
2023,48871488,01,51
2023,48871490,01,51
2023,48871486,01,51
2023,49766651,01,51
2023,49766566,01,51
2023,49766569,01,51
2023,51371638,01,51
2023,51371633,01,51
2023,50657467,01,51
2023,49431161,01,51
2023,49431170,01,51
2023,49431178,01,51
2023,49431157,11,1
2023,49431166,01,51
2023,49431174,01,51
2023,49431143,01,51
2023,49431150,01,51
2023,49431152,01,51
2023,49766649,01,51
2023,49766590,01,51
2023,49766599,01,51
2023,49766604,01,51
2023,48872551,01,51
2023,48872553,01,51
2023,48872562,01,51
2023,48872564,01,51
2023,48872563,01,51
2023,48872565,01,51
2023,49432015,01,51
2023,49432038,01,51
2023,49432042,01,51
2023,49432000,01,51
2023,49432004,01,51
2023,49432025,01,51
2023,49432026,01,51
2023,49432028,01,51
2023,49432031,01,51
2023,49432035,01,51
2023,49432022,01,51
2023,49432023,01,51
2023,49432029,01,51
2023,49432033,01,51
2023,49432036,01,51
2023,49432002,01,51
2023,49432018,01,51
2023,49432043,01,51
2023,49432003,01,51
2023,49432005,01,51
2023,49432007,01,51
2023,49432009,01,51
2023,49432014,01,51
2023,49432021,01,51
2023,49432044,01,51
2023,49432020,01,51
2023,49432012,01,51
2023,49432019,01,51
2023,49432024,01,51
2023,49432006,01,51
2023,49432008,01,51
2023,49432010,01,51
2023,49432011,01,51
2023,49432016,01,51
2023,49431998,01,51
2023,49432027,01,51
2023,49432041,01,51
2023,50002641,01,51
2023,50002640,01,51
2023,50002644,01,51
2023,50002647,01,51
2023,50002642,01,51
2023,50002645,01,51
2023,50002643,01,51
2023,50002692,01,51
2023,50002690,01,51
2023,50373294,01,51
2023,50373290,01,51
2023,50658592,01,51
2023,50658688,01,51
2023,50373336,01,51
2023,50373345,01,51
2023,50373351,01,51
2023,50373366,01,51
2023,50373306,01,51
2023,50373317,01,51
2023,50373329,01,51
2023,50373340,01,51
2023,50373301,01,51
2023,50373376,01,51
2023,50373315,01,51
2023,50373328,01,51
2023,50373338,01,51
2023,50373299,01,51
2023,50373312,01,51
2023,50373323,01,51
2023,50373337,01,51
2023,50373344,01,51
2023,50373304,01,51
2023,50373309,01,51
2023,50373324,01,51
2023,50373333,01,51
2023,50373342,01,51
2023,50373346,01,51
2023,50373353,01,51
2023,51372962,01,51
2023,51372919,01,51
2023,51372862,01,51
2023,51372872,01,51
2023,51372884,01,51
2023,51372903,01,51
2023,51372941,01,51
2023,51372959,01,51
2023,51372866,01,51
2023,51372925,01,51
2023,51372952,01,51
2023,51372951,01,51
2023,51372982,01,51
2023,51372856,01,51
2023,51372877,01,51
2023,51372892,01,51
2023,51372828,01,51
2023,51372876,01,51
2023,51372883,01,51
2023,51372922,01,51
2023,51372843,01,51
2023,51372854,01,51
2023,51372878,01,51
2023,51372842,01,51
2023,51372853,01,51
2023,51372861,01,51
2023,51372955,01,51
2023,51372967,01,51
2023,51372848,01,51
2023,51372852,01,51
2023,51372860,01,51
2023,51372865,01,51
2023,51372870,01,51
2023,51372835,01,51
2023,51372847,01,51
2023,51372857,01,51
2023,51372829,01,51
2023,51372943,01,51
2023,51372956,01,51
2023,50658596,01,51
2023,51064992,01,51
2023,51064997,01,51
2023,51065002,01,51
2023,51064988,01,51
2023,51064990,11,1
2023,51064989,01,51
2023,51065008,01,51
2023,51065012,01,51
2023,51065015,01,51
2023,51065006,01,51
2023,51065009,01,51
2023,51065013,01,51
2023,51065000,01,51
2023,51065005,01,51
2023,51065010,01,51
2023,51065011,01,51
2023,51065014,01,51
2023,51065019,01,51
2023,51064995,01,51
2023,51065003,01,51
2023,51065007,01,51
2023,51064986,01,51
2023,51064985,01,51
2023,51064987,01,51
2023,51064993,01,51
2023,51064998,01,51
2023,51065004,01,51
2023,51065018,01,51
2023,51065022,01,51
2023,51064991,01,51
2023,51064996,01,51
2023,51065001,01,51
2023,51064994,01,51
2023,51064999,01,51
2023,51372905,01,51
2023,51372928,01,51
2023,51372940,01,51
2023,51372950,01,51
2023,51372894,01,51
2023,51372908,01,51
2023,51372924,01,51
2023,51372827,01,51
2023,51372832,01,51
2023,51372836,01,51
2023,51372944,01,51
2023,51372886,01,51
2023,51372901,01,51
2023,51372913,01,51
2023,51372933,01,51
2023,51372934,01,51
2023,51372910,01,51
2023,51372849,01,51
2023,51372970,01,51
2023,51372831,01,51
2023,51372916,01,51
2023,51372838,01,51
2023,51372961,01,51
2023,51372974,01,51
2023,51674201,01,51
2023,51674233,01,51
2023,51674200,01,51
2023,51674208,01,51
2023,51674196,01,51
2023,51674204,01,51
2023,51674212,01,51
2023,51674221,01,51
2023,51674211,01,51
2023,51674199,01,51
2023,51674206,01,51
2023,51674214,01,51
2023,51674218,16,52
2023,51674197,01,51
2023,51674203,01,51
2023,51674209,01,51
2023,51674217,01,51
2023,51674220,01,51
2023,51674192,01,51
2023,51674193,01,51
2023,51674198,01,51
2023,51674205,01,51
2023,51674216,01,51
2023,51674219,01,51
2023,48175160,01,51
2023,49766594,01,51
2023,49766601,01,51
2023,49766609,01,51
2023,49766574,01,51
2023,49766583,01,51
2023,49766589,01,51
2023,49766596,01,51
2023,49766611,01,51
2023,49766619,01,51
2023,49766606,01,51
2023,49766615,01,51
2023,49766570,01,51
2023,49766575,01,51
2023,49766580,01,51
2023,49766579,01,51
2023,49766587,01,51
2023,49766592,01,51
2023,49766581,01,51
2023,49766577,01,51
2023,50657529,01,51
2023,50657470,01,51
2023,50657572,01,51
2023,50657504,01,51
2023,50657532,01,51
2023,50657493,01,51
2023,50657435,01,51
2023,50657518,01,51
2023,50657445,01,51
2023,50657522,16,52
2023,50657495,01,51
2023,50657475,01,51
2023,50657476,01,51
2023,50657413,01,51
2023,50657510,01,51
2023,50657497,01,51
2023,50657484,01,51
2023,50657433,01,51
2023,49431182,01,51
2023,49431185,01,51
2023,49431187,01,51
2023,49431189,01,51
2023,49431192,16,52
2023,49431197,01,51
2023,49431193,01,51
2023,49431160,01,51
2023,49431164,01,51
2023,49431171,01,51
2023,49431158,01,51
2023,49431162,01,51
2023,49431179,01,51
2023,49431184,01,51
2023,49431186,01,51
2023,49431188,12,3
2023,49431191,01,51
2023,49431194,01,51
2023,49431199,01,51
2023,49431202,01,51
2023,49431167,01,51
2023,49431176,01,51
2023,49431181,01,51
2023,49431195,01,51
2023,49431169,01,51
2023,49431172,01,51
2023,49431180,01,51
2023,49431183,01,51
2023,49431175,01,51
2023,49431201,01,51
2023,49766657,01,51
2023,49766663,01,51
2023,49766636,01,51
2023,49766602,01,51
2023,49766608,01,51
2023,49766616,01,51
2023,49766632,01,51
2023,49766662,01,51
2023,49766637,01,51
2023,49766661,01,51
2023,49766669,01,51
2023,49766614,01,51
2023,49766617,01,51
2023,49766646,01,51
2023,49766650,01,51
2023,49766588,01,51
2023,49766595,01,51
2023,49766597,01,51
2023,49766605,01,51
2023,49766613,01,51
2023,49766586,01,51
2023,49766591,01,51
2023,49766671,01,51
2023,51673249,01,51
2023,51673261,01,51
2023,51673254,01,51
2023,51673267,01,51
2023,51063914,01,51
2023,49766658,01,51
2023,49766665,01,51
2023,49766672,01,51
2023,49766644,01,51
2023,49766652,01,51
2023,49766660,01,51
2023,49766668,01,51
2023,49766674,01,51
2023,49766664,01,51
2023,49766667,01,51
2023,49766655,01,51
2023,49766626,01,51
2023,49766633,01,51
2023,49766640,01,51
2023,49766623,01,51
2023,49766629,01,51
2023,49766634,01,51
2023,49766643,01,51
2023,49766648,01,51
2023,49766716,01,51
2023,49766719,01,51
2023,49766630,01,51
2023,49766638,01,51
2023,49766713,01,51
2023,49766717,01,51
2023,50001673,01,51
2023,50001690,01,51
2023,50001688,01,51
2023,50001691,01,51
2023,50001658,01,51
2023,50001663,01,51
2023,50001671,01,51
2023,50001668,01,51
2023,50001677,01,51
2023,50001654,01,51
2023,50001661,01,51
2023,50001666,01,51
2023,50657524,01,51
2023,50657545,01,51
2023,51673227,01,51
2023,51063917,01,51
2023,51063920,01,51
2023,50001680,01,51
2023,50001686,01,51
2023,50001655,01,51
2023,50001660,01,51
2023,50001657,01,51
2023,50001669,01,51
2023,50001676,01,51
2023,50001667,01,51
2023,50001672,01,51
2023,50001679,01,51
2023,50001656,01,51
2023,50001662,01,51
2023,50001665,01,51
2023,50001674,01,51
2023,50001659,01,51
2023,50001664,01,51
2023,50001670,01,51
2023,50001684,01,51
2023,50657490,01,51
2023,50657579,01,51
2023,50657485,01,51
2023,50657537,01,51
2023,50657602,01,51
2023,50657472,01,51
2023,50657582,01,51
2023,50657502,01,51
2023,50657573,01,51
2023,50657509,01,51
2023,50657411,01,51
2023,50657465,01,51
2023,50657508,01,51
2023,50657561,01,51
2023,50657459,01,51
2023,50657547,01,51
2023,50657512,01,51
2023,50657463,01,51
2023,50657527,01,51
2023,50657461,01,51
2023,50657526,01,51
2023,50657487,01,51
2023,50657534,01,51
2023,50657598,01,51
2023,50657538,01,51
2023,50657514,01,51
2023,50657506,01,51
2023,50657550,01,51
2023,51673278,11,1
2023,51673286,01,51
2023,51673282,01,51
2023,51673290,01,51
2023,51673296,01,51
2023,51063952,01,51
2023,51063946,01,51
2023,51063965,01,51
2023,51371642,01,51
2023,51371649,01,51
2023,50657517,01,51
2023,50657539,01,51
2023,50657599,01,51
2023,50657523,01,51
2023,50657559,01,51
2023,50657617,01,51
2023,50657540,01,51
2023,50657513,01,51
2023,50657556,01,51
2023,50657567,01,51
2023,50657607,01,51
2023,50657609,01,51
2023,50657566,01,51
2023,50657614,01,51
2023,50657535,01,51
2023,50657568,01,51
2023,50657616,01,51
2023,50657533,01,51
2023,50657595,01,51
2023,50657536,01,51
2023,50657580,01,51
2023,50657531,01,51
2023,50657560,01,51
2023,50657610,01,51
2023,50657586,01,51
2023,50657623,01,51
2023,50657589,01,51
2023,50657498,01,51
2023,50657591,01,51
2023,50657585,01,51
2023,50657592,01,51
2023,50657622,01,51
2023,50657565,01,51
2023,50657544,01,51
2023,50657620,01,51
2023,50657542,01,51
2023,50657549,01,51
2023,50657600,01,51
2023,50657576,01,51
2023,50657528,01,51
2023,50657554,01,51
2023,50657553,01,51
2023,50657546,01,51
2023,50657563,01,51
2023,50657613,01,51
2023,50657558,01,51
2023,50657612,01,51
2023,50657541,01,51
2023,50657597,01,51
2023,50657627,01,51
2023,50657515,01,51
2023,50657525,01,51
2023,50657590,01,51
2023,50657519,01,51
2023,50657578,01,51
2023,50657562,01,51
2023,50657594,01,51
2023,50657530,01,51
2023,50657581,01,51
2023,50657511,01,51
2023,51673234,01,51
2023,51063955,01,51
2023,51063963,01,51
2023,51063967,01,51
2023,51063958,01,51
2023,51063964,01,51
2023,51063970,01,51
2023,51063922,01,51
2023,51371682,01,51
2023,51371654,01,51
2023,51371646,01,51
2023,51371650,01,51
2023,50657551,01,51
2023,50657555,01,51
2023,50657552,01,51
2023,50657557,01,51
2023,50657570,01,51
2023,50657564,01,51
2023,50657571,01,51
2023,51673240,01,51
2023,51063989,01,51
2023,51063992,01,51
2023,51063966,01,51
2023,51063973,01,51
2023,51063980,01,51
2023,51063969,01,51
2023,51063976,01,51
2023,51063984,01,51
2023,51063988,01,51
2023,51063929,01,51
2023,51063947,01,51
2023,51063954,01,51
2023,51063960,01,51
2023,51063925,01,51
2023,51063934,01,51
2023,51063938,01,51
2023,51063942,01,51
2023,51063950,01,51
2023,51063977,01,51
2023,51063982,01,51
2023,51063935,01,51
2023,51063939,01,51
2023,51063951,01,51
2023,51063957,01,51
2023,51063962,01,51
2023,52309676,01,51
2023,52309667,01,51
2023,51371653,01,51
2023,51371639,01,51
2023,51371651,01,51
2023,51371657,01,51
2023,51371629,01,51
2023,51371636,01,51
2023,51371655,01,51
2023,51371665,01,51
2023,51371688,01,51
2023,51371691,01,51
2023,51371677,01,51
2023,51371679,01,51
2023,51371687,01,51
2023,51371659,01,51
2023,51371669,01,51
2023,51371674,01,51
2023,51371644,01,51
2023,51371661,01,51
2023,51371692,01,51
2023,51673248,01,51
2023,51673244,01,51
2023,51064004,01,51
2023,51064007,01,51
2023,51064006,01,51
2023,51064010,01,51
2023,51064005,01,51
2023,51063972,01,51
2023,51063979,01,51
2023,51063987,01,51
2023,51063998,01,51
2023,51063978,16,52
2023,51063985,01,51
2023,51063996,01,51
2023,51063974,01,51
2023,51063981,01,51
2023,51063991,01,51
2023,51064001,01,51
2023,51063961,01,51
2023,51063975,01,51
2023,51063983,01,51
2023,51063993,01,51
2023,51064003,01,51
2023,48175183,01,51
2023,48175167,01,51
2023,48175170,01,51
2023,48175171,01,51
2023,48175178,01,51
2023,48175159,01,51
2023,48175162,01,51
2023,48175166,01,51
2023,48175161,01,51
2023,48175163,01,51
2023,48175164,01,51
2023,48175169,01,51
2023,48175168,01,51
2023,48175175,01,51
2023,48493757,01,51
2023,48493760,01,51
2023,48493762,01,51
2023,48493753,01,51
2023,48493755,01,51
2023,48493756,01,51
2023,48493765,01,51
2023,48493769,01,51
2023,48493780,01,51
2023,48493781,01,51
2023,48493782,01,51
2023,48493766,01,51
2023,48493773,01,51
2023,48493758,01,51
2023,48493761,01,51
2023,48493763,01,51
2023,48870571,01,51
2023,48870583,01,51
2023,48870591,01,51
2023,48870594,01,51
2023,48870572,01,51
2023,48870574,01,51
2023,48870573,01,51
2023,48870569,01,51
2023,48870580,01,51
2023,48870587,01,51
2023,48870593,01,51
2023,48870595,16,52
2023,48870568,01,51
2023,48870570,01,51
2023,49129464,01,51
2023,49129488,01,51
2023,49129503,01,51
2023,49129521,01,51
2023,49129569,01,51
2023,49129590,01,51
2023,49129561,01,51
2023,49129579,01,51
2023,49129463,01,51
2023,49129477,01,51
2023,49129568,01,51
2023,49129575,01,51
2023,49129452,01,51
2023,49129475,01,51
2023,49129496,01,51
2023,49129512,01,51
2023,49129530,01,51
2023,49129422,01,51
2023,49129440,01,51
2023,49129457,01,51
2023,49129471,01,51
2023,49129428,01,51
2023,49129433,01,51
2023,49129445,01,51
2023,49129462,01,51
2023,49129481,01,51
2023,49129417,01,51
2023,49129410,01,51
2023,49430108,01,51
2023,49430082,01,51
2023,49430087,01,51
2023,49430091,01,51
2023,49430097,01,51
2023,49430103,01,51
2023,49430086,01,51
2023,49430092,01,51
2023,49430099,01,51
2023,49430104,01,51
2023,49430111,01,51
2023,49430096,01,51
2023,49430101,01,51
2023,49430077,01,51
2023,49430070,01,51
2023,49430095,01,51
2023,49430102,11,1
2023,49430105,01,51
2023,49430080,01,51
2023,49430089,01,51
2023,49430078,01,51
2023,49764072,01,51
2023,49764024,01,51
2023,49764029,01,51
2023,49764055,01,51
2023,49764057,01,51
2023,49764064,01,51
